NADA_ID	UNII	Ingredient	AppNo	Rx	Status	AppType	Sponsor	Trade Name	Reference	Routes	Ingredients
19V39682LI141-509	19V39682LI	IMEPITOIN	141-509	RX	Approved	N	Boehringer lngelheim Animal Health USA Inc.	Pexion™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-509	Oral	Imepitoin
141-511		BC2371 RDNA CONSTRUCT	141-511		Approved	N	LFB USA, Inc.	Bc2371 rDNA construct in R69 New Zealand white rabbits	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-511		Bc2371 rDNA construct
6429L0L52Y141-513	6429L0L52Y	DIPYRONE	141-513	RX	Approved	N	Dechra, Ltd.	Zimeta®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-513	Intravenous	Dipyrone
141-383		HELIUM, USP	141-383		Approved	N	Airgas USA, LLC	None	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-383		Helium, USP
85Q03215IW141-526	85Q03215IW	VERDINEXOR	141-526	RX	Approved	N	Anivive Lifesciences, Inc.	LAVERDIA™-CA1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-526	Oral	Verdinexor
58H6RWO52I141-529	58H6RWO52I	BACITRACIN	141-529	OTC	Approved	N	Pharmgate Inc.	Pennitracin MD® and Maxiban™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-529	Oral	Narasin|Nicarbazin|Bacitracin
S59502J185141-533	S59502J185	CICLESONIDE	141-533	RX	Approved	N	Boehringer lngelheim Animal Health USA Inc.	Aservo® EquiHaler®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-533	Intranasal inhalation	Ciclesonide
030PYR8953141-534	030PYR8953	ROPINIROLE	141-534	RX	Approved	N	Orion Corp.	CLEVOR®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-534	Ophthalmic	Ropinirole
27O7W4T232141-538	27O7W4T232	SPIRONOLACTONE	141-538	RX	Approved	N	Ceva Sante Animale	Cardalis™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-538	Oral	Spironolactone|Benazepril hydrochloride
N1SN99T69T141-538	N1SN99T69T	BENAZEPRIL HYDROCHLORIDE	141-538	RX	Approved	N	Ceva Sante Animale	Cardalis™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-538	Oral	Spironolactone|Benazepril hydrochloride
R1ZJT87990141-541	R1ZJT87990	TIGILANOL TIGLATE	141-541	RX	Approved	N	QBiotics Group Ltd.	STELFONTA®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-541	Intratumoral	Tigilanol tiglate
141-542		PPL657 RDNA CONSTRUCT	141-542		Approved	N	Revivicor, Inc., a wholly owned subsidiary of United Therapeutics Corporation	pPL657 rDNA CONSTRUCT IN DOMESTIC PIGS	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-542		pPL657 rDNA construct
OSD78555ZM141-544	OSD78555ZM	POTASSIUM BROMIDE	141-544	RX	Approved	N	Pegasus Laboratories, Inc.	KBroVet®-CA1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-544	Oral	Potassium bromide
M39BO43J9W141-475	M39BO43J9W	RABACFOSADINE	141-475	RX	Approved	N	VetDC	TANOVEA™-CA1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-475	Intravenous	Rabacfosadine
77O28MCS79141-546	77O28MCS79	FRUNEVETMAB	141-546	RX	Approved	N	Zoetis Inc.	Solensia™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-546	Subcutaneous	Frunevetmab
BH210P244U141-551	BH210P244U	MEDETOMIDINE HYDROCHLORIDE	141-551	RX	Approved	N	Dechra, Ltd.	Zenalpha®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-551	Intramuscular	Medetomidine hydrochloride|Vatinoxan hydrochloride
66932R910R141-551	66932R910R	VATINOXAN HYDROCHLORIDE	141-551	RX	Approved	N	Dechra, Ltd.	Zenalpha®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-551	Intramuscular	Medetomidine hydrochloride|Vatinoxan hydrochloride
PY79D6C8RX141-552	PY79D6C8RX	CROFELEMER	141-552	RX	Approved	N	Jaguar Animal Health	CANALEVIA®-CA1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-552	Oral	Crofelemer
914032762Y141-559	914032762Y	PENTOSAN POLYSULFATE SODIUM	141-559	RX	Approved	N	Dechra, Ltd.	Zycosan®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-559	Intramuscular	Pentosan polysulfate sodium
1AY63T2BE2141-562	1AY63T2BE2	BEDINVETMAB	141-562	RX	Approved	N	Zoetis Inc.	Librela™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-562	Subcutaneous	Bedinvetmab
EY00JF42FV141-566	EY00JF42FV	BEXAGLIFLOZIN	141-566	RX	Approved	N	Elanco US Inc.	Bexacat™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-566	Oral	Bexagliflozin
F4HD3D8B9L141-567	F4HD3D8B9L	FUZAPLADIB SODIUM	141-567	RX	Approved	C	Ishihara Sangyo Kaisha, Ltd.	PANOQUELL®-CA1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-567	Intravenous	Fuzapladib sodium
FV2YU8SL0P141-568	FV2YU8SL0P	VELAGLIFLOZIN	141-568	RX	Approved	N	Boehringer lngelheim Animal Health USA Inc.	Senvelgo®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-568	Oral	Velagliflozin
46658IQN7V141-570	46658IQN7V	ESAFOXOLANER	141-570	RX	Approved	N	Boehringer lngelheim Animal Health USA Inc.	NexGard® COMBO	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-570	Topical	Praziquantel|Eprinomectin|Esafoxolaner
9JH486CZ13141-571	9JH486CZ13	MOLIDUSTAT	141-571	RX	Approved	C	Elanco US Inc.	Varenzin™-CA1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-571	Oral	Molidustat
140QMO216E141-572	140QMO216E	METRONIDAZOLE	141-572	RX	Approved	N	Virbac AH, Inc.	AYRADIA™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-572	Oral	Metronidazole
W31X2H97FB141-577	W31X2H97FB	TORSEMIDE	141-577	RX	Approved	C	Vetoquinol USA, Inc.	UpCard®-CA1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-577	Oral	Torsemide
YQE403BP4D141-578	YQE403BP4D	PHENOBARBITAL	141-578	RX	Approved	C	Genus Lifesciences Inc.	FIDOQUEL™-CA1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-578	Oral	Phenobarbital
55JG375S6M141-580	55JG375S6M	PREGABALIN	141-580	RX	Approved	N	Orion Corp.	Bonqat®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-580	Oral	Pregabalin
SOI2LOH54Z141-582	SOI2LOH54Z	ZINC OXIDE	141-582	RX	Approved	N	Warburton Technology Ltd.	MULTIMIN® 90	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-582	Subcutaneous	Sodium Selenite|Zinc oxide|Copper carbonate|Manganese carbonate
9AOA5F11GJ141-582	9AOA5F11GJ	COPPER CARBONATE	141-582	RX	Approved	N	Warburton Technology Ltd.	MULTIMIN® 90	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-582	Subcutaneous	Sodium Selenite|Zinc oxide|Copper carbonate|Manganese carbonate
9ZV57512ZM141-582	9ZV57512ZM	MANGANESE CARBONATE	141-582	RX	Approved	N	Warburton Technology Ltd.	MULTIMIN® 90	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-582	Subcutaneous	Sodium Selenite|Zinc oxide|Copper carbonate|Manganese carbonate
N3TB5AH8B9141-585	N3TB5AH8B9	ILUNOCITINIB	141-585	RX	Approved	N	Elanco US Inc.	Zenrelia™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-585	Oral	Ilunocitinib
W36ZG6FT64141-604	W36ZG6FT64	SIROLIMUS	141-604	RX	Approved	C	TriviumVet	felycin®-CA1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-604	Oral	Sirolimus
CYS9AKD70P135-773	CYS9AKD70P	ISOFLURANE	135-773	RX	Voluntarily Withdrawn	N	Baxter Healthcare Corp.	Aerrane®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/135-773	Inhalation	Isoflurane
2RG1XQ1NYJ200-134	2RG1XQ1NYJ	GONADORELIN ACETATE	200-134	RX	Approved	A	Intervet, Inc.	Fertagyl®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/200-134	Intramuscular|Intravenous	Gonadorelin acetate
971ZM8IPK1042-427	971ZM8IPK1	TRICAINE METHANESULFONATE	042-427	OTC	Voluntarily Withdrawn	N	Argent Laboratories	Finquel	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/042-427	Immersion	Tricaine Methanesulfonate
HWT06H303Z200-345	HWT06H303Z	SPECTINOMYCIN DIHYDROCHLORIDE PENTAHYDRATE	200-345	RX	Approved	A	Phibro Animal Health Corp.	Lincomycin - Spectinomycin	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/200-345	Oral	Lincomycin Hydrochloride Monohydrate|Spectinomycin dihydrochloride pentahydrate
2KFG9TP5V8200-529	2KFG9TP5V8	XYLAZINE	200-529	RX	Approved	A	Bimeda Animal Health Limited	XylaMed™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/200-529		Xylazine
3U02EL437C200-538	3U02EL437C	CLINDAMYCIN	200-538	RX	Approved	A	Bimeda Animal Health Limited	ClindaMed™ Oral Drops	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/200-538	Oral	Clindamycin
1018WH7F9I200-573	1018WH7F9I	DEXMEDETOMIDINE HCL	200-573	RX	Approved	A	Putney, Inc.	Dexmedetomidine HCl	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/200-573	Intravenous|Intramuscular	Dexmedetomidine HCl
804826J2HU200-749	804826J2HU	AMOXICILLIN	200-749	RX	Approved	A	Ceva Sante Animale	Kesium®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/200-749	Oral	Clavulanate Potassium|Amoxicillin
554Z48XN5E200-771	554Z48XN5E	METHIMAZOLE	200-771	RX	Approved	A	Norbrook Laboratories, Ltd.	Felanorm®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/200-771	Oral	Methimazole
H5GU9YQL7L005-414	H5GU9YQL7L	ROXARSONE	005-414	OTC	Voluntarily Withdrawn	N	Zoetis Inc.	Ren-O-Sal® Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/005-414	Oral	Roxarsone
4182431BJH006-032	4182431BJH	DIPHENYLHYDANTOIN SODIUM	006-032	RX	Voluntarily Withdrawn	N	Parke-Davis Div. Warner-Lambert Co.	Dilantin Kapseals	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/006-032		Diphenylhydantoin Sodium
PAU39W3CVB006-475	PAU39W3CVB	BUTACAINE SULFATE	006-475	OTC	Voluntarily Withdrawn	N	SmithKline Beecham Animal Health	Furacin Dusting Powder	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/006-475		Nitrofurazone|Butacaine Sulfate
KW75J7708X006-623	KW75J7708X	ARSENAMIDE SODIUM	006-623	RX	Voluntarily Withdrawn	N	Merial, Inc.	Caparsolate Sodium	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/006-623	Intravenous	Arsenamide Sodium
JP2EN8WORU007-616	JP2EN8WORU	NITARSONE	007-616	OTC	Voluntarily Withdrawn	N	Zoetis Inc.	Histostat®-50 Type A Medicated Article	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/007-616	Oral	Nitarsone
UDX9AKS7GM008-019	UDX9AKS7GM	ARSANILIC ACID	008-019	OTC	Voluntarily Withdrawn	N	Fleming Laboratories	Pro-Gen Plus Feed Supplement	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/008-019	Oral	Arsanilic Acid
L4061GMT90008-741	L4061GMT90	DIBUTYLTIN DILAURATE	008-741	OTC	Voluntarily Withdrawn	N	Fort Dodge Animal Health, Division of Wyeth, a wholly owned subsidiary of Pfizer, Inc.	Tinostat Type A Medicated Article	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/008-741		Dibutyltin Dilaurate
TA9XO4D05J009-342	TA9XO4D05J	PHTHALOFYNE	009-342	RX	Voluntarily Withdrawn	N	Mallinckrodt Veterinary, Inc.	Whipicide No. 3	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/009-342		Phthalofyne
V7P5P122LB009-821	V7P5P122LB	PIPERAZINE ADIPATE	009-821	OTC	Voluntarily Withdrawn	N	Carson Chemicals, Inc.	Asca-Trol #3	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/009-821		Piperazine Adipate
W2ZG23MGYI009-997	W2ZG23MGYI	DIPHEMANIL METHYLSULFATE	009-997	OTC	Voluntarily Withdrawn	N	Intervet, Inc.	Variton Cream 2%	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/009-997		Diphemanil Methylsulfate
17VU4Z4W88010-005	17VU4Z4W88	PIPERAZINE HYDROCHLORIDE	010-005	OTC	Voluntarily Withdrawn	N	Fleming Laboratories	Wazine® 17	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-005	Oral	Piperazine Hydrochloride|Dipiperazine Sulfate
C8493J9B36010-005	C8493J9B36	DIPIPERAZINE SULFATE	010-005	OTC	Voluntarily Withdrawn	N	Fleming Laboratories	Wazine® 17	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-005	Oral	Piperazine Hydrochloride|Dipiperazine Sulfate
0180PBK4FC010-158	0180PBK4FC	FURAMAZONE	010-158	OTC	Voluntarily Withdrawn	N	Proctor & Gamble Pharmaceuticals, Inc.	Entefur Bolus Veterinary	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-158		Furamazone|Bismuth Subsalicylate
62TEY51RR1010-158	62TEY51RR1	BISMUTH SUBSALICYLATE	010-158	OTC	Voluntarily Withdrawn	N	Proctor & Gamble Pharmaceuticals, Inc.	Entefur Bolus Veterinary	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-158		Furamazone|Bismuth Subsalicylate
8PK70TXE1T010-285	8PK70TXE1T	CARBARSONE	010-285	OTC	Voluntarily Withdrawn	N	Zoetis Inc.	Carb-O-Sep® Type A Medicated Article	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-285	Oral	Carbarsone
1RTM4PAL0V010-335	1RTM4PAL0V	PIPERAZINE	010-335	OTC	Voluntarily Withdrawn	N	Fort Dodge Animal Health, Division of Wyeth, a wholly owned subsidiary of Pfizer, Inc.	Wormal Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-335		Phenothiazine|Dibutyltin Dilaurate|Piperazine
927AH8112L010-358	927AH8112L	NITROFURANTOIN	010-358	RX	Voluntarily Withdrawn	N	Proctor & Gamble Pharmaceuticals, Inc.	Furadantin Ora-Bols	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-358		Nitrofurantoin
9FPE56Z2TW010-424	9FPE56Z2TW	NALORPHINE HYDROCHLORIDE	010-424	RX	Voluntarily Withdrawn	N	Merial, Inc.	Nalline Hydrochloride	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-424	Intramuscular|Subcutaneous|Intravenous	Nalorphine Hydrochloride
C8493J9B36010-447	C8493J9B36	PIPERAZINE SULFATE	010-447	OTC	Voluntarily Withdrawn	N	Fort Dodge Animal Health, Division of Wyeth, a wholly owned subsidiary of Pfizer, Inc.	Wormal Granules	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-447		Piperazine Sulfate|Phenothiazine|Dibutyltin Dilaurate
O414PZ4LPZ010-481	O414PZ4LPZ	SALICYLIC ACID	010-481	OTC	Voluntarily Withdrawn	N	Jorgensen Laboratories, Inc.	Shurjets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-481	Intramammary	Salicylic Acid
8U5D034955010-540	8U5D034955	CALCIUM DISODIUM EDETATE	010-540	RX	Voluntarily Withdrawn	N	Bayer HealthCare LLC, Animal Health Division	Havidote Injection	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-540		Calcium Disodium Edetate
9WP59609J6010-905	9WP59609J6	CHLORPROMAZINE HYDROCHLORIDE	010-905	RX	Voluntarily Withdrawn	N	Mallinckrodt Veterinary, Inc.	Thorazine Injectable	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/010-905		Chlorpromazine Hydrochloride
1V7A1U282K011-080	1V7A1U282K	PREDNISOLONE TERTIARY BUTYLACETATE	011-080	RX	Voluntarily Withdrawn	N	Merial, Inc.	Hydeltrone-TBA Suspension	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/011-080	Intrasynovial|Intramuscular	Prednisolone Tertiary Butylacetate
9DUJ3CMK8S011-141	9DUJ3CMK8S	NITROMIDE	011-141	OTC	Voluntarily Withdrawn	N	Fort Dodge Animal Health, Division of Wyeth, a wholly owned subsidiary of Pfizer, Inc.	Unistat-2 Type A Medicated Premix	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/011-141	Oral	Nitromide|Sulfanitran
QT35T5T35Q009-638	QT35T5T35Q	SULFANITRAN	009-638	OTC	Withdrawn	N	Salsbury Laboratories, Inc.	Polystat; Polystat 3	http://www.farad.org/vetgram/ProductInfo.asp?byNada=009-638	Oral	roxarsone|sulfanitran|dinitrodiphenylsulfonylethylenediamine|dibutyltin dilaurate
Y200FZX73L011-532	Y200FZX73L	SULFABROMOMETHAZINE SODIUM	011-532	OTC	Voluntarily Withdrawn	N	Merial, Inc.	Sulfabrom 2.5 g	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/011-532	Oral	Sulfabromomethazine Sodium
77W477J15H011-678	77W477J15H	CHLOROTHIAZIDE	011-678	RX	Voluntarily Withdrawn	N	Merial, Inc.	Diuril® Tablet	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/011-678	Oral	Chlorothiazide
7U7O8Q48IO012-054	7U7O8Q48IO	PROTOKYLOL HYDROCHLORIDE	012-054	RX	Voluntarily Withdrawn	N	Bayer HealthCare LLC, Animal Health Division	Caytine Toytabs & Injectable	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-054		Protokylol Hydrochloride
1ZK20VI6TY012-103	1ZK20VI6TY	TRIAMCINOLONE	012-103	RX	Voluntarily Withdrawn	N	Bayer HealthCare LLC, Animal Health Division	Aristovet Triamcinolone Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-103		Triamcinolone
89RAG7SB3B011-076	89RAG7SB3B	RONNEL	011-076	OTC	Withdrawn	N	Dow Chemical Co.	Trolene FM 40	http://www.farad.org/vetgram/ProductInfo.asp?byNada=011-076	Oral	ronnel
012-361		AROMATIC PETROLEUM DERIVATIVES	012-361	RX	Voluntarily Withdrawn	N	Mallinckrodt Veterinary, Inc.	Ectoral Emulsifiable Conc.	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-361		Ronnel|Aromatic Petroleum Derivatives
95URV01IDQ012-392	95URV01IDQ	PROCAINE HYDROCHLORIDE	012-392	RX	Voluntarily Withdrawn	N	Bayer HealthCare LLC, Animal Health Division	Aristovet Parenteral	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-392		Triamcinolone|Procaine Hydrochloride
012-494		DEXTRAN	012-494	RX	Voluntarily Withdrawn	N	Pharmachem Specialties, Inc.	Pharmatran	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-494		Dextran
JOS947MY69012-598	JOS947MY69	DISOPHENOL SODIUM	012-598	RX	Voluntarily Withdrawn	N	Bayer HealthCare LLC, Animal Health Division	D.N.P. Parenteral	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-598		Disophenol Sodium
465N7P5U85012-612	465N7P5U85	NIFUROXIME	012-612	OTC	Voluntarily Withdrawn	N	Proctor & Gamble Pharmaceuticals, Inc.	Furacin-Microfur	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-612		Nitrofurazone|Nifuroxime|Diperodon Hydrochloride
5YZ5R8I73Y012-612	5YZ5R8I73Y	DIPERODON HYDROCHLORIDE	012-612	OTC	Voluntarily Withdrawn	N	Proctor & Gamble Pharmaceuticals, Inc.	Furacin-Microfur	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-612		Nitrofurazone|Nifuroxime|Diperodon Hydrochloride
YF6LF27282012-746	YF6LF27282	TRIFLUOMEPRAZINE MALEATE	012-746	RX	Voluntarily Withdrawn	N	Norden Laboratories, Inc.	Nortran Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-746		Trifluomeprazine Maleate
012-817		TRIETHANOLAMINE POLYPEPTIDE	012-817	OTC	Voluntarily Withdrawn	N	Perdue Frederick Co.	Cerumenex-V Drops	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/012-817		Triethanolamine Polypeptide
19F5HK2737013-029	19F5HK2737	VITAMIN B5	013-029	OTC	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Tylan® Plus Vitamins	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/013-029		Vitamin B5|Vitamin B1|Folic Acid|Vitamin A|Vitamin D|Pyridoxine Hydrochloride|Vitamin E|Tylosin|Vitamin B2
X66NSO3N35013-029	X66NSO3N35	VITAMIN B1	013-029	OTC	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Tylan® Plus Vitamins	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/013-029		Vitamin B5|Vitamin B1|Folic Acid|Vitamin A|Vitamin D|Pyridoxine Hydrochloride|Vitamin E|Tylosin|Vitamin B2
935E97BOY8013-029	935E97BOY8	FOLIC ACID	013-029	OTC	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Tylan® Plus Vitamins	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/013-029		Vitamin B5|Vitamin B1|Folic Acid|Vitamin A|Vitamin D|Pyridoxine Hydrochloride|Vitamin E|Tylosin|Vitamin B2
81G40H8B0T013-029	81G40H8B0T	VITAMIN A	013-029	OTC	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Tylan® Plus Vitamins	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/013-029		Vitamin B5|Vitamin B1|Folic Acid|Vitamin A|Vitamin D|Pyridoxine Hydrochloride|Vitamin E|Tylosin|Vitamin B2
9VU1KI44GP013-029	9VU1KI44GP	VITAMIN D	013-029	OTC	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Tylan® Plus Vitamins	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/013-029		Vitamin B5|Vitamin B1|Folic Acid|Vitamin A|Vitamin D|Pyridoxine Hydrochloride|Vitamin E|Tylosin|Vitamin B2
68Y4CF58BV013-029	68Y4CF58BV	PYRIDOXINE HYDROCHLORIDE	013-029	OTC	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Tylan® Plus Vitamins	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/013-029		Vitamin B5|Vitamin B1|Folic Acid|Vitamin A|Vitamin D|Pyridoxine Hydrochloride|Vitamin E|Tylosin|Vitamin B2
TLM2976OFR013-029	TLM2976OFR	VITAMIN B2	013-029	OTC	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Tylan® Plus Vitamins	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/013-029		Vitamin B5|Vitamin B1|Folic Acid|Vitamin A|Vitamin D|Pyridoxine Hydrochloride|Vitamin E|Tylosin|Vitamin B2
KL6248WNW4013-618	KL6248WNW4	PIPERACETAZINE	013-618	RX	Voluntarily Withdrawn	N	Mallinckrodt Veterinary, Inc.	Psymod Injectable	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/013-618		Piperacetazine
0J48LPH2TH013-674	0J48LPH2TH	HYDROCHLOROTHIAZIDE	013-674	RX	Voluntarily Withdrawn	N	Merial, Inc.	Hydrozide Injection	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/013-674	Intravenous|Intramuscular	Hydrochlorothiazide
B0E341RA20014-250	B0E341RA20	AKLOMIDE	014-250	OTC	Voluntarily Withdrawn	N	Fort Dodge Animal Health, Division of Wyeth, a wholly owned subsidiary of Pfizer, Inc.	Novastat Type A Medicated Premix	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/014-250	Oral	Sulfanitran|Aklomide
MP1J8420LU014-369	MP1J8420LU	SODIUM EDETATE	014-369	RX	Voluntarily Withdrawn	N	Albion Laboratories, Inc.	Curecal-Feline	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/014-369		Sodium Edetate|Sodium Tripolyphosphate
5HK03SA80J014-369	5HK03SA80J	SODIUM TRIPOLYPHOSPHATE	014-369	RX	Voluntarily Withdrawn	N	Albion Laboratories, Inc.	Curecal-Feline	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/014-369		Sodium Edetate|Sodium Tripolyphosphate
30905R8O7B014-485	30905R8O7B	METHOXYFLURANE	014-485	RX	Voluntarily Withdrawn	N	Medical Developments International Ltd.	Metofane® Inhalation	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/014-485	Inhalation	Methoxyflurane
5Y2EI94NBC030-525	5Y2EI94NBC	OXYMORPHONE HYDROCHLORIDE	030-525	RX	Voluntarily Withdrawn	N	Endo Pharmaceutical Co.	Numorphan	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/030-525	Subcutaneous|Intramuscular|Intravenous	Oxymorphone Hydrochloride
E3U8347QWJ031-709	E3U8347QWJ	GLYCOBIARSOL	031-709	RX	Voluntarily Withdrawn	N	Sterling Drug Inc.	Milibis-V Tablets (1.0 Gm)	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/031-709		Glycobiarsol
68VAV8QID7031-971	68VAV8QID7	CUPRIC GLYCINATE	031-971	RX	Voluntarily Withdrawn	N	Walco International, Inc.	Cuprate	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/031-971	Subcutaneous	Cupric Glycinate
0619F35CGV032-322	0619F35CGV	TETRACAINE	032-322	RX	Voluntarily Withdrawn	N	Evsco Pharmaceuticals, An Affiliate of IGI, Inc.	Liquisone F with Cerumene	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/032-322	Topical	Prednisolone|Tetracaine|Hexamethyltetracosane|Neomycin Sulfate
