smiles	drug_id	name	unii
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	7233036	SECOBARBITAL SODIUM	1P7H87IN75
CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1	7233054	SULFAMETHOXAZOLE|TRIMETHOPRIM	JE42381TNV
CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I	7233063	AMIDOTRIZOATE MEGLUMINE|DIATRIZOATE SODIUM|SODIUM AMIDOTRIZOATE	5UVC90J1LK
COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=N1	7233072	Daimeton|Benzenesulfonamide, 4-amino-n-(6-methoxy-4-pyrimidinyl)-|Sulfamonomethoxine anhydride|Sulfamonometoxina|Sulfamonomethoxinum|Sulfamonomethoxine|Sulfamonomethoxine sodium	U700P169W2
NC1=CC=C(C=C1)[As](O)(O)=O	7233074	ARSANILIC ACID|SODIUM ARSANILATE	UDX9AKS7GM
CCC(CC1=C(I)C(N)=C(I)C=C1I)C(O)=O	7233087	Acido iopanoico|Polognost|Acide iopanoique|Acid, iodopanoi|Acidum iopanoicum|Benzenepropanoic acid, 3-amino-alpha-ethyl-2,4,6-triiodo-|Cholevid|Telepaque|Iopanoic acid|Acid, iopanoi|Iopanic acid|Benzenepropanoic acid, 3-amino-.alpha.-ethyl-2,4,6-triiodo-|Iopagnost	FE9794P71J
CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(Cl)C=C4)C=C1	7233089	Buclizinum|Buclizine|Migraleve|1-(P-tert-butylbenzyl)-4-(p-chloro-.alpha.-phenylbenzyl)piperazine dihydrochloride|1-(4-Tert-butylbenzyl)-4-((4-chlorophenyl)(phenyl)methyl)piperazine|Piperazine, 1-((4-chlorophenyl)phenylmethyl)-4-((4-(1,1-dimethylethyl)phenyl)methyl)|Vibazine|Buclizine hydrochloride|Buclizina|1-(4-Tert-butylbenzyl)-4-((4-chlorophenyl)(phenyl)methyl)piperazine dihydrochloride|Piperazine, 1-((4-chlorophenyl)phenylmethyl)-4-((4-(1,1-dimethylethyl)phenyl)methyl)-, dihydrochloride|1-(P-tert-butylbenzyl)-4-(p-chloro-.alpha.-phenylbenzyl)piperazine	0C94V6X681
CCN(CC)C1=CC=C(C=C1)C(=C2\C=C/C(C=C2)=[N+](/CC)CC)\C3=C(C=CC(=C3)S([O-])(=O)=O)S([O-])(=O)=O	7233095	ISOSULFAN BLUE	NS6Q291771
NC1=NC2=C(N=CN2COCCO)C(=O)N1	7233109	ACICLOVIR|ACYCLOVIR	X4HES1O11F
NCCCCCC(O)=O	7233111	Acido aminocaproico|Cy 11|Aminocaproic acid|Cy11|6 Aminohexanoic aci|Acid, epsilon-aminocaproi|Amicar|Epsikapron|Acid, 6-aminocaproi|Epsilon aminocaproic aci|6-Aminohexanoic acid|Epsilon-aminocaproic acid|Hexanoic acid, 6-amino-|Acide aminocaproique|6 Aminocaproic aci|6-Aminocaproic acid|Acid, 6-aminohexanoi|Acidum aminocaproicum|Cy-116|Epsamon|Caprocid	U6F3787206
C[N+]1=C(\C=N\O)C=CC=C1	7233208	PRALIDOXIME CHLORIDE|PRALIDOXIME IODIDE	P7MU9UTP52
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(OS(O)(=O)=O)C=C4	7233245	ESTROPIPATE	QTL48N278K
[O-][N+](=O)C1=CC=C(O1)\C=N\N2CCOC2=O	7233309	FURAZOLIDONE	5J9CPU3RE0
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O	7233355	GLYCERYL TRINITRATE|NITROGLYCERIN	G59M7S0WS3
NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O	7233444	CYTARABINE	04079A1RDZ|5CSZ8459RP
[O-]S(=O)(=O)CCCS([O-])(=O)=O	7233446	Nc-503|1,3-Propanedisulfonic acid disodium|Eprodisate disodium|Disodium propane-1,3-disulfonate|1,3-Propanedisulfonic acid, disodium salt	6QFP76V7S7
OC(=O)C1=C(NC2=C(C=CC(Cl)=C2)C(O)=O)C=CC=C1	7233449	U-69951f|4-Chloro-2,2'-iminodibenzoic acid|2-((2-Carboxyphenyl)amino)-4-chlorobenzoic acid|Benzoic acid, 2-((2-carboxyphenyl)amino)-4-chloro-, disodium salt|Lobenzaritum|Cca lobenzarit|N-(2-carboxyphenyl)-4-chloroanthranilic acid|Lobenzarit sodium|Disodium 4-chloro-2,2'-iminodibenzoate|Carfenil|Lobenzarit disodium|Lobenzarit|Lobenzart|Lobenzarit, disodium salt	915EE91P39
N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O	7233451	Cystine, l-|Cystinum|L-cystine|Cystine|Copper cystinate|Cystine, dl-|L cystin|Iodocystine	48TCX9A1VT
OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1	7233464	DICLOFENAC|DICLOFENAC DIETHYLAMINE|DICLOFENAC POTASSIUM|DICLOFENAC SODIUM	144O8QL0L1
OC(=O)P(O)(O)=O	7233466	FOSCARNET SODIUM	364P9RVW4X
OC(=O)C(=O)CCC([O-])=O	7233474	Alpha-keto-glutaric acid, sodium salt|Ornithine 2-oxoglutarate|Di-l-ornithine-alpha-ketoglutarate|Gutimin-alpha-ketoglutarate|Ornithine alpha-ketoglutarate|Imidazole alpha-ketoglutarate|Alpha-ketoglutaric acid|Pentanedioic acid, 2-oxo-, compd. with 1h-imidazole (1:2)|Cetornan|Ornicetil	8ID597Z82X
OC1=C(C=C2C=C(C=CC2=C1\N=N\C3=C4C=CC=CC4=C(C=C3)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O	7233485	Dye acid red 27|Amaranth dye|Amaranth|Fd & c red no. 2|Dye fdc red #3|2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-((4-sulfo-1-naphthalenyl)azo)-, trisodium salt|Dye, amarant|Dye fdc red #2	02J7X17ZUQ
C[C@](N)(CC1=CC(O)=C(O)C=C1)C(O)=O	7233552	METHYLDOPA	M4R0H12F6M
C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O	7233567	CAPTOPRIL	9G64RSX1XD
C[C@](O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F	7233587	BICALUTAMIDE	A0Z3NAU9DP
FC(F)(F)C(Cl)Br	7233785	HALOTHANE	UQT9G45D1P
CC(=C)[C@@H]1CCC(C)=CC1	7233859	Dipentene|(R)-(+)-limonene|Limonene, (+-)-isomer|Flavor orange|Limonene|(+)-Limonene|(R)-4-isopropenyl-1-methylcyclohexene|D-limonene|Limonene, (s)-isomer|Flavor orange juice|4-Mentha-1,8-diene|Limonene, d-|(4S)-1-methyl-4-isopropenylcyclohex-1-ene|1-Methyl-4-(1-methylethenyl)cyclohexene|Limonene, dl-|Limonene, (r)-isomer|(-)-Limonene	GFD7C86Q1W
N[C@@H](CC1=CNC=N1)C(O)=O	7233983	HISTIDINE|HISTIDINE|HISTIDINE, DL-	4QD397987E|QU6SDF3Q03
CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C3=CC=CC=C3	7234033	TEMAZEPAM	CHB1QD2QSS
CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C2=C(O)OC3=C(C=CC=C3)C2=O	7234098	ACENOCOUMAROL	I6WP63U32H
[H][C@@]1(CC[C@](CC1)(C#N)C2=CC=C(F)C=C2)N3CC[C@]([C@H](C)C3)(C(O)=O)C4=CC=CC=C4	7234157	LEVOCABASTINE HYDROCHLORIDE|LEVOCABASTINE (LEVOCABASTINE HYDROCHLORIDE)	COU3RRH769|H68BP06S81
C[C@H](O)C(=O)NC1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I	7234265	IOPAMIDOL	JR13W81H44
C\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC1=C(C)C(=O)C2=CC=CC=C2C1=O	7234325	Vitamin k2(20)|Menatetrenone|Kefton-2|(E,e,e)-isomer of menatetrenone|Menatetrenonum|Vitamin k2|2-Methyl-3-trans-tetraprenyl-1,4-naphthoquinone|Vitamin mk-4|Menaquinone-4|2-Methyl-3-(3,7,11,15-tetramethyl-2,6,10,14-hexadecatetraenyl)-1,4-naphthoquinone|1,4-Naphthalenedione, 2-methyl-3-((2e,6e,10e)3,7,11,15-tetramethyl- 2,6,10,14-hexadecatetraenyl)-|2-Methyl-3-all-trans-tetraprenyl-1,4-naphthoquinone|Menatetrenona|Menaquinone 4	27Y876D139
C\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)C	7234427	SQUALENE	7QWM220FJH
CC(C)(CO)C(O)C(=O)NCCCO	7234535	DEXPANTHENOL|RIBOFLAVINE SODIUM PHOSPHATE	WV9CM0O67Z
CC(C)(C)NC[C@H](O)COC1=NSN=C1N2CCOCC2	7234567	TIMOLOL|TIMOLOL MALEATE|TIMOLOL (TIMOLOL MALEATE)	5JKY92S7BR
CC(C)(O)C1C2OC(=O)C1C3(O)CC4OC45C(=O)OC2C35C	7234665	Picrotin|Picrotoxin	U06Z6QD7N2
C1CN(CCO1)SC2=NC3=C(S2)C=CC=C3	7234690	(MORPHOLINOTHIO)BENZOTHIAZOLE	VCD7623F3K
CC(\C=C\C=C(C)\C=C\C1C(C)=CCCC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C	7234738	Alpha-carotene, (6'r)-isomer|Alpha-carotene	45XWE1Z69V
CC(=C/CO)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C	7234884	VITAMIN A ACETATE	G2SH0XKK91
CC(=O)OC1=CC(O)=CC=C1	7235045	Euresol|Resorcinol monoacetate	YL6O37RD1S
CC(C)(O)C(Cl)(Cl)Cl	7235157	CHLOROBUTANOL	HM4YQM8WRC
CC1(C)C2CCC(C2)C1=C	7235386	CAMPHENE	G3VG94Z26E
CC1(C)C2CCC1(C)C(O)C2	7235419	BORNEOL	1Y84986J9Q|20U67Z994U|8D24LWT4FK|8GDX32M6KF|L88RA8N5EG|M89NIB437X
CC(CCC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2	7235423	NYLIDRIN HYDROCHLORIDE	695DKH33EI
CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	7235583	Sanofi synthelabo brand of mephobarbital|Prominal|Mebaral, mephobarbital|Sanofi brand of mephobarbital|Methylphenobarbitalum|Methylphenobarbitone|2,4,6(1H,3h,5h)-pyrimidinetrione, 5-ethyl-1-methyl-5-phenyl-|Metilfenobarbital|Mebaral|N-methylphenobarbital|Methylphenobarbital|Mephobarbital	5NC67NU76B
CC1=C(CC(O)=O)C2=C(C=CC(F)=C2)\C1=C/C3=CC=C(C=C3)S(C)=O	7235671	SULINDAC	184SNS8VUH
CC1=C(C=CC(O)=C1)C(C)(C)C	7235782	P-t-butyl-m-cresol|Para-t-butyl-m-cresol|Para-tertiary-butyl-meta-cresol|P-T-BUTYL-M-CRESOL	0462U14DUI
CC(CN1CCCCC1)C(=O)C2=CC=C(C)C=C2	7235849	Mydocalm|Tolperisone|Strathmann brand of tolperisone hydrochloride|Muscalm|Midocalm|1-Propanone, 2-methyl-1-(4-methylphenyl)-3-(1-piperidinyl)-|Tolperisone hydrochloride|Hydrochloride, tolperison|Tolperisonum|2,4'-Dimethyl-3-piperidinopropiophenone|Tolperisona|Mydeton	F5EOM0LD8E
CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC3=NC=CC=C3	7235911	DINOTEFURAN, PERMETHRIN,_PYRIPROXYFEN|PYRIPROXYFEN_DINOTEFURAN	3Q9VOR705O
CC(CN(C)C)CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F	7235925	Trifluomeprazinum|Trifluomeprazine|Trifluomeprazine maleate|Trifluomeprazina	OF4T2241HQ
CC1=C(O)C(CO)=C(CSSCC2=C(CO)C(O)=C(C)N=C2)C=N1	7235973	Pyritinol|Pyrithioxin|Pyritinolum|Danaden retard|Piritoxina|Bonifen|Encephabol|Piriditol|Pyritinol hydrochloride|Pyrithioxine hydrochloride anhydride|3-Pyridinemethanol, (r-(r*,r*))-2,3-dihydroxybutanedioate (1:1) (salt), mixt. with 3,3'-(dithiobis(methylene))bis(5-hydroxy-6-methyl-4-pyridinemethanol)|Enerbol|Ep 50/100|Piritinol|Pyrithioxine hydrochloride|4-Pyridinemethanol, 3,3'-(dithiobis(methylene))bis(5-hydroxy-6-methyl- )|Pyrithioxine|3,3'-(Dithiodimethylene)-bis-(5-hydroxy-6-methyl-4-pyridinemethanol	AK5Q5FZH2R
CC1=CC(NC2=C(C=CC=C2)C(O)=O)=CC=C1Cl	7236012	TOLFENAMIC ACID	3G943U18KM
CC1=C(SC2=CC=NC=C2)C3=C(NC(N)=NC3=O)C=C1	7236013	Nolatrexed dihydrochloride|Ag 337|Nolatrexedum|2-Amino-3,4-dihydro-6-methyl-4-oxo-5-(4-pyridylthio)-quinazoline dihydrochloride|Ag-337|Thymitaq|3,4-Dihydro-2-amino-6-methyl-4-oxo-5-(4-pyridylthio)quinazoline dihydrochloride|Ag337|Nolatrexed	K75ZUN743Q
CC1=CC=C(C=C1)\C=C2/[C@H]3CC[C@](C)(C2=O)C3(C)C	7236189	ENZACAMENE	7576E1028E|8I3XWY40L9|955UIJ2GWS
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C3=NC(=O)NC(=O)C3=N2	7236366	RIBOFLAVIN-5-PHOSPHATE	7N464URE7E
CC1=C2O[Hg]C2=C(C=C1)[N+]([O-])=O	7236484	Nitromersol	RU6242GP15
CC1=C(CS(=O)C2=NC3=C(N2)C=CC=C3)N=CC=C1OCC(F)(F)F	7236599	LANSOPRAZOLE	0K5C5T2QPG
CC1COC2(N1CC(=O)NC3=CC=C(Cl)C=C23)C4=CC=CC=C4Cl	7236657	Cs 386|Melex|10-Chloro-11b-(2-chlorophenyl)-3-methyl-2,3,7,11b-tetrahydro(1,3)oxazolo(3,2-d)(1,4)benzodiazepin-6(5h)-one|10-Chloro-11b-(2-chlorophenyl)-2,3,7,11b-tetrahydro-3-methyloxazolo(3,2-d)(1,4)benzodiazepin-6(5h)-one|Cs-386|Mexazolam|10-Chloro-2,3,7,11b-tetrahydro-3-methyl-11b-(2-chlorophenyl)oxazolo(3,2-d)(1,4)benzodiazepin-6(5h)-one|Oxazolo(3,2-d)(1,4)benzodiazepin-6(5h)-one, 10-chloro-11b-(2-chlorophenyl)-2,3,7,11b-tetrahydro-3-methyl-|Mexazolamum	S5969B6237
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2	7236678	METHADONE HYDROCHLORIDE	UC6VBE7V1Z
CCC(C1=NOC(CCN(CC)CC)=N1)C2=CC=CC=C2	7236766	Proxazole|Propazoline|Proxazole, (+)-isomer|Pirecin|Proxazole, (-)-isomer|Toness|3 Alpha-phenylpropyl-5 beta- diethylaminoethyl-1,2,4-oxadiazole|3-(Alpha-ethylbenzyl)-5-(2-diethylaminoethyl)- 1,2,4-oxadiazole|Proxazol|Proxazole citrate|Proxazole, (+-)-isomer|Proxazolum	FD72T13M0K
OCCOCCOCCO	7236795	Triethylene glycol, sodium salt|Triethylene glycol, dipotassium salt|Triethylene glycol|Triethylene glycol, disodium salt	3P5SU53360
CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC4=CC=CC=C4)C(O)=O	7236962	Angiotensina ii|Angiotensinum ii|Angiotensine ii|Angiotensin ii|Angiotensin ii (human type)|Delivert|Angiotensin u (human type)	M089EFU921
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O	7237020	DINOPROST (DINOPROST TROMETHAMINE)|DINOPROST TROMETHAMINE	B7IN85G1HY
CCC(C)(C)C1=CC=C(CC(C)CN2C[C@H](C)O[C@H](C)C2)C=C1	7237182	AMOROLFINE HYDROCHLORIDE	AB0BHP2FH0
CCCCCCCCCCCC(=O)OCC(O)CO	7237403	GLYCEROL MONOLAURATE	WR963Y5QYW
CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC[C@@H](O)[C@@H]1O	7237588	Sorbitani palmitas|Sorbitan palmitate|Palmitato de sorbitano|Span 40|Sorbitan monopalmitate|Span-40|Palmitate de sorbitan|Sorbitan monohexadecanoate	77K6Z421KU
CCCCCCC(C)(C)C1=CC(O)=C2[C@@H]3CC(=O)CC[C@H]3C(C)(C)OC2=C1	7237826	NABILONE	2N4O9L084N
[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CCC4CC(=O)C=C(C)[C@]34C	7237960	Primobolan depot|Methenolone heptanoate|Methenolone enanthate, (17alpha)-isomer|Methenolone enanthate, (17beta)-isomer|Schering brand of methenolone enanthate|Methenolone oenanthate|Metenolone enanthate|Methenolone enanthate	0SPD480WFH
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC	7237968	Trioctanoin|Triglyceride octanoate|Trioctanoylglyceride|Panasate 800|Glyceryl tricaprylate|Tricaprylin|Tricaprilin|Miglyol 808|Octanoic acid, 1,2,3- propanetriyl ester	6P92858988
CCCCN(CCCC)CCCOC(=O)C1=CC=C(N)C=C1	7237973	BUTACAINE SULFATE	Z84S23CGJJ
CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C2=C(CCCC)OC3=CC=C(NS(C)(=O)=O)C=C23	7237974	DRONEDARONE|DRONEDARONE (DRONEDARONE HYDROCHLORIDE)|DRONEDARONE HYDROCHLORIDE	JQZ1L091Y2
CCN(CC)C(C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2	7238020	ETHOPROPAZINE (ETHOPROPAZINE HYDROCHLORIDE)	7WI4P02YN1
CCN(CC)CCCN(C1CC2=C(C1)C=CC=C2)C3=CC=CC=C3	7238151	Aprindine|Pcr brand of aprindine hydrochloride|1,3-Propanediamine, n-(2,3-dihydro-1h-inden-2-yl)-n',n'-diethyl-n-phenyl-|Aspenon|Aprindina|Fiboran|Christiaens brand of aprindine hydrochloride|Nycomed brand of aprindine hydrochloride|Aprindine hydrochloride|Aprindinum|Amidonal	5Y48085P9Q
CCN(CC)C(C)C(=O)C1=CC=CC=C1	7238153	DIETHYLPROPION HYDROCHLORIDE	I535TOV6LY|P1A5AE6Q2R|Q94YYU22B8
CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2	7238383	Carbocromenum|Carbocromen hydrochloride|Carbocromeno|((3-(2-(Diethylamino)ethyl)-4-methyl-2-oxo-2h-1-benzopyran-7-yl)-oxy)acetic acid ethyl ester hyrochloride|Carbochromene|Intensain|Chromonar|Carbocromen|Acetic acid, ((3-(2-(diethylamino)ethyl)-4-methyl-2-oxo-2h-1-benzopyran-7-yl)oxy)-, ethyl ester|Cardiocap|Intercordin|Chromonar hydrochloride|Carbocromene|Hydrochloride, chromona	R0C9NIE5JJ
CCOC1=C(C=NN(C)C1=O)N2CCOCC2	7238459	M 73101|4-Ethoxy-2-methyl-5-(4-morpholinyl)-3(2h)-pyridazinone|Em 21|M73101|Emorfazona|M-73101|Pentoil|Emorfazone|Emorfazonum|4-Ethoxy-2-methyl-5-morpholino-3(2h)-pyridazinone	V93U9DH62C
CCOC(=O)C1=C2CN(C)C(=O)C3=C([123I])C=CC=C3N2C=N1	7238490	Iomazenil ((sup 123)i)|Iomazenilum (123i)|Iomazenil (123 i)|Iomazenil|Iomazenil(123i)|Benzodine|Ro 16-0154|Iomazenil (123i)|Ethyl 7-iodo-5,6-dihydro-5-methyl-6-oxo-4h-imidazo(1,5-a)(1,4)benzodiazepine-3-carboxylate|Ro-16-0154|(123I)iomazenil	B851121553
CCN(CC)C1=CC(C)=NC2=NC=NN12	7238526	Rocornal|Ucb brand of trapidil|Trapidil|(1,2,4)Triazolo(1,5-a)pyrimidin-7-amine, n,n-diethyl-5-methyl-|Trapidilum	EYG5Y6355E
CCN(CC)C(=O)C1=CC(C)=CC=C1	7238688	DEET	FB0C1XZV4Y
CN\C(NCCSCC1=C(C)NC=N1)=N/C#N	7238723	CIMETIDINE	80061L1WGD
CN(CC#C)CC1=CC=CC=C1	7238740	Benzenemethanamine, n-methyl-n-2-propynyl-, hydrochloride|Eutonyl|Pargyline|N-methyl-n-2-propynylbenzylamine hydrochloride|Pargylinum|Pargyline hydrochloride|N-methyl-n-2-propynylbenzylamine|Benzenemethanamine, n-methyl-n-2-propynyl-|Hydrochloride, pargylin|Pargilina	9MV14S8G3E
CC1=C(C)C(CC2=CNC=N2)=CC=C1	7238813	DETOMIDINE HYDROCHLORIDE	7N8K34P2XH
CCNCC(O)C1=CC=CC(O)=C1	7238958	Benzenemethanol, alpha-((ethylamino)methyl)-3-hydroxy-|N-ethylnorphenylephrine hydrochloride|Etilefrine hydrochloride|Ethlyphenylephrine hydrochloride, dl|.Alpha.-((ethylamino)methyl)-m-hydroxybenzyl alcohol|Etilefrine|Etilefrinum	ZB6F8MY53V
CC(OC(=O)OC1CCCCC1)OC(=O)C2=C(CSC3=NN=NN3CCN(C)C)CS[C@@H]4[C@H](NC(=O)CC5=CSC(N)=N5)C(=O)[N@@]24	7239036	Cefotiam hexetil, (6r-(3(s*),6alpha,7beta))-isomer|Cefotiam hexetil|Pansporin-t|Cefotiam hexetil, (6r-(6alpha,7beta))-isomer|Cefotiam hexetil, (6r-(3(r*),6alpha,7beta))-isomer|Cefotiam hexetil hydrochloride	J92A81Y99T
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O	7239098	FOTEMUSTINE	GQ7JL9P5I2
Cl[C@H]1[C@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H]1Cl	7239130	LINDANE	59NEE7PCAB
COC1=C(OCCNCC(O)C2=CC=C(C)C(=C2)S(N)(=O)=O)C=CC=C1	7239300	Lowgan|Amosulalol hydrochloride|Ym 09538|5-(1-Hydroxy-2-((2-(2-methoxyphenoxy)ethyl)amino)ethyl)-2-methylbenzenesulfonamide|Amosulalol|Ym-09538|Amosulalolum|AMOSULALOL	C69JI1BAU8
COCCC1=CC=C(OCC(O)CNC(C)C)C=C1	7239339	METOPROLOL SUCCINATE|METOPROLOL TARTRATE	GEB06NHM23
CNCC[C@@H](OC1=C(C)C=CC=C1)C2=CC=CC=C2	7239445	ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE)|ATOMOXETINE HYDROCHLORIDE	ASW034S0B8
NC1=CC=C(C=C1)S(N)(=O)=O	7239486	SULFANILAMIDE	21240MF57M
CNC(C)CCC=C(C)C	7239525	Isometheptene hydrochloride|Isometheptene mucate|Isometheptene mucate (1:1)|Isometheptenum|Isometepteno|N,6-dimethyl-5-hepten-2-amine|Isometheptene	Y7L24THH6T
COC1=CC=CC(=C1)[C@@]2(O)CCCC[C@@H]2CN(C)C	7239560	TRAMADOL HYDROCHLORIDE	39J1LGJ30J
CN(C)\N=N\C1=C(NC=N1)C(N)=O	7239639	DACARBAZINE	7GR28W0FJI
COC(=O)C1=C(C)NC(C)=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OCCC3=CC=C(C=C3)N4CCN(CC4)C(C5=CC=CC=C5)C6=CC=CC=C6	7239803	Ae0047|Vatanidipine hydrochloride|Ae-0047|Ae 0047|Vatanidipinum|Vatanidipine|Calbren|Watanidipine|2-(4-(4-Benzhydryl-1-piperazinyl)phenyl)ethyl methyl 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyrdinedicarboxylate hydrochloride	964O2QV611
CN1C(CSCC(F)(F)F)NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S1(=O)=O	7239907	2H-1,2,4-benzothiadiazine-7-sulfonamide, 6-chloro-3,4-dihydro-2-methyl-3-(((2,2,2-trifluoroethyl)thio)methyl)-, 1,1-dioxide|Polythiazidum|Politiazida|Polythiazide|Renese	36780APV5N
CN1C(=O)OC(C)(C)C1=O	7239947	Troxidone|Trimethadionum|Tridione|Abbott brand of trimethadione|Trimetin|Trimethadione|2,4-Oxazolidinedione, 3,5,5-trimethyl-|Trimetadiona	R7GV3H6FQ4
CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C2=CC=CC=C2)\C3=CC=CC=C3	7240279	TOREMIFENE CITRATE	7NFE54O27T
CN(C)C(=S)SC(=S)N(C)C	7240388	TETRAMETHYLTHIURAM MONOSULFIDE	01W430XXSQ
CN(C)CC\C=C1/C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2	7240459	1-Propanamine, 3-(2-chloro-9h-thioxanthen-9-ylidene)-n,n-dimethyl-, (3z)-|Chlorprothixenum|Clorprotixeno|(3Z)-3-(2-chloro-9h-thioxanthen-9-ylidene)-n,n-dimethylpropan-1-amine|1-Propanamine, 3-(2-chloro-9h-thioxanthen-9-ylidene)-n,n-dimethyl-, (z)-|Taractan|Chlorprotixen|Chlorprothixene hydrochloride|Chlorprothixene	9S7OD60EWP
COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1	7240517	PYRILAMINE MALEATE	HPE317O9TL
CN\C(NCC1=CC=CC=C1)=N/C	7240549	1-Benzyl-2,3-dimethylguanidine sulfate (2:1)|Bethanidine|1-Benzyl-2,3-dimethylguanidine|Wellcome brand of betanidine sulfate|Tenathan|Betanidine sulfate|Guanidine, n,n'-dimethyl-n''-(phenylmethyl)-, sulfate (2:1)|Betanidinum|Batel|Betanidina|Bethanidine, sulfate (2:1)|Bethanidine sulfate|Betanidine|Guanidine, n,n'-dimethyl-n''-(phenylmethyl)-|Sulfate, bethanidin|BETHANIDINE	W8S3YM7AUU
CN(C)S(=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)\C2=C\CCN4CCN(C)CC4)C=C1	7240735	THIOTHIXENE	7318FJ13YJ
CN1CCN(CC1)C2=NC3=CC=CC=C3CC4=C2C=CC=C4	7240776	6-(4-Methylpiperazine-1-yl)-11h-dibenzo(b,e)azepine|Hypnodin|Aw-14'2333|Perlapine|Huf-2333|Perlapinum|6-(4-Methylpiperazin-1-yl)-11h-dibenzazepine|Perlapina|Perlapine monohydrochloride|Plp 100-127|6-(4-Methyl-1-piperazinyl)morphanthridine	4N8UJJ27IM
COC(=O)C1=C(C)NC(C)=C(C1C2=CC=CC3=NON=C23)C(=O)OC(C)C	7240944	Isradipinum|Pn 205-034|Isopropyl 4-(2,1,3-benzoxadiazol-4-yl)-1,4-dihydro-5-methoxycarbonyl-2,6-dimethyl-3-pyridinecarboxylate|Aw-200-110 n|Isradipine, (+-)-isomer|Pn 205-033|Isradipine, (s)-isomer|Isradipine|Isradipine, (r)-isomer|Pn 205 03|Pn-200-110|3,5-Pyridinedicarboxylic acid, 4-(4-benzofurazanyl)-1,4-dihydro-2,6-dimethyl-, methyl 1-methylethyl ester|Dynacirc|Lomir|Pn 200-110|Pn-205-034|Pn20503|Pn-205-033|Pn 20503	YO1UK1S598
COC1=C(N2CCNC(C)C2)C(F)=CC3=C1N(C=C(C(O)=O)C3=O)C4CC4	7241208	GATIFLOXACIN (GATIFLOXACIN HEMIHYDRATE)	81485Y3A9A
