UNII	MarketingStatus	ProductCategory	MarketDate	InitialYearApproval	ActiveCode	ApprovalAppId	Equiv NDC	NDC	Route	ActiveMoietyName	GenericProductName	URL	Indications	Comment
8883YP2R6D	ANADA	OTC ANIMAL DRUG LABEL	2005-08-01		ACTIB	ANADA200272		30798-240		"IVERMECTIN"	"IVERMECTIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f5aa53ab-2c44-4652-88fc-11bde79dce8d	Ivermectin Pour-On applied at the recommended dose level of 500 mcg/kg is indicated for the effective control of these parasites.  Gastrointestinal Roundworms  Ostertagia ostertagi                        (adults and L)(including inhibited stage) Haemonchus placei                        (adults and L) Trichostrongylus axei                     (adults and L) T. colubriformis                              (adults and L4) Cooperia oncophora                       (adults and L) Cooperia punctata                          (adults and L) Cooperia surnabada                       (adults and L) Strongyloides papillosus                 (adults) Oesophagostomum radiatum         (adults and L) Trichuris spp.                                (adults) Lungworms  Dictyocaulus viviparus                  (adults and L)  Cattle Grubs                  (parasitic stages)  Hypoderma bovis   H. lineatum  Mites  Sarcoptes scabiei var. bovis  Lice  Linognathus vituli   Haematopinus eurysternus   Damalinia bovis   Solenopotes capillatus  Horn Flies  Haematobia irritans	
LRX7AJ16DT	unapproved drug other	OTC ANIMAL DRUG LABEL	2008-01-01		ACTIM			51044-101		"CUPRIC SULFATE"	"CUPRIC SULFATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=74fae9fa-4ee5-4586-925f-1f8b0a8bded8		
6DC9Q167V3	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-01-01		ACTIB			30798-461		"PROPYLENE GLYCOL"	"PROPYLENE GLYCOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=632f9e6d-3a97-4a2a-ad15-cd96855dc362		
6DC9Q167V3	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-01-01		ACTIB			46066-052		"PROPYLENE GLYCOL"	"PROPYLENE GLYCOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97e2fb8b-484d-4a3c-818a-5ab861d69a4f		
ND2M416302	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-01-01		ACTIB			46066-033		"ISOPROPYL ALCOHOL"	"ISOPROPYL ALCOHOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f76eeae6-1f0a-4d30-b87a-480114e5106e		
ND2M416302	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-01-01		ACTIB			46066-033		"ISOPROPYL ALCOHOL"	"ISOPROPYL ALCOHOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4da251e6-6308-443d-bac6-5acef1e939b3		
PTX099XSF1	unapproved drug other	OTC ANIMAL DRUG LABEL	2008-01-01		ACTIM			51044-201		"ZINC SULFATE MONOHYDRATE"	"ZINC SULFATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c01355d-8887-4858-9449-6c5ebbc94402		
WI4X0X7BPJ	unapproved drug other	OTC ANIMAL DRUG LABEL	2000-01-01		ACTIB			24730-503		"HYDROCORTISONE"	"ITCH RELIEF HYDROCORTISONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d02a287-cd7d-481d-bd23-9d48dc8b9214		
WI4X0X7BPJ	unapproved drug other	OTC ANIMAL DRUG LABEL	2000-01-01		ACTIB			24730-801		"HYDROCORTISONE"	"HYDROCORTISONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=447024cb-5965-4f1e-9e8d-d12d9ba3fca0		
MOR84MUD8E	unapproved other	OTC ANIMAL DRUG LABEL	2008-06-19		ACTIB			66818-011		"CHLORHEXIDINE GLUCONATE"	"CHLORHEXIDINE GLUCONATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=72314f74-1c24-41a7-af13-eeac7017cfca		
WI4X0X7BPJ	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			27102-805		"HYDROCORTISONE"	"HYDROCORTISONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=75042224-3bd8-400e-864a-111e5ef2e73c		
WI4X0X7BPJ	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			27102-813		"HYDROCORTISONE"	"HYDROCORTISONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=974341da-ed7a-4137-8ba2-61e21f877db6		
KXI2J76489	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			65713-910		"IODOFORM"	"IODOFORM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0dd3b80e-9ef6-453c-82ee-cc5bcef2480a		
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-02-23		ACTIB			65713-902		"CHLORHEXIDINE GLUCONATE"	"CHLORHEXIDINE GLUCONATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1ef0a0a7-7981-4843-9109-a3eb625fb8c3		
V13007Z41A	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			27102-806		"LIDOCAINE HYDROCHLORIDE"	"LIDOCAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=27d9340c-2e17-462e-805b-cff348efa041		
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL			ACTIB			65713-903		"CHLORHEXIDINE GLUCONATE"	"CHLORHEXIDINE GLUCONATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=80110ca6-c835-4e55-a9c8-5bf6b61fc0c0		
63KP7FXF2I	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			27102-803		"PIPERAZINE CITRATE"	"ROUNDWORM DE-WORMER FOR DOGS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=961210d5-d927-4d07-88c0-4c4d21eebd98		
R4KO0DY52L	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			27102-801		"CHLORHEXIDINE"	"CHLORHEXIDINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f8f46cee-8ef8-4641-be71-c7699ee46d06		
KXI2J76489	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			27102-810		"IODOFORM"	"IODOFORM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48a893ae-1456-43c2-8924-a8aed705ae4f		
R4KO0DY52L	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			65713-907		"CHLORHEXIDINE"	"CHLORHEXIDINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fba4ffde-dd69-4261-8dfb-0e3bd4dda64a		
R4KO0DY52L	unapproved drug other	OTC ANIMAL DRUG LABEL	2000-01-01		ACTIB			65713-908		"CHLORHEXIDINE"	"CHLORHEXIDINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0044e60d-0077-4bda-8c06-87c66d05d386		
P6YC3EG204	unapproved drug other	OTC ANIMAL DRUG LABEL	1996-07-01		ACTIB			58005-606		"CYANOCOBALAMIN"	"CYANOCOBALAMIN, NIACINAMIDE, DEXPANTHENOL, P YRIDOXINE HYDROCHLORIDE, RIBOFLAVIN 5  PHOSPHATE SODIUM, THIAMINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=074287f8-e2e8-45c7-acc1-1847f69de1ee	For use as a supplement source of B complex vitamins in cattle, swine and sheep.	
25X51I8RD4	unapproved drug other	OTC ANIMAL DRUG LABEL	1996-07-01		ACTIB			58005-606		"NIACINAMIDE"	"CYANOCOBALAMIN, NIACINAMIDE, DEXPANTHENOL, P YRIDOXINE HYDROCHLORIDE, RIBOFLAVIN 5  PHOSPHATE SODIUM, THIAMINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=074287f8-e2e8-45c7-acc1-1847f69de1ee	For use as a supplement source of B complex vitamins in cattle, swine and sheep.	
1O6C93RI7Z	unapproved drug other	OTC ANIMAL DRUG LABEL	1996-07-01		ACTIB			58005-606		"DEXPANTHENOL"	"CYANOCOBALAMIN, NIACINAMIDE, DEXPANTHENOL, P YRIDOXINE HYDROCHLORIDE, RIBOFLAVIN 5  PHOSPHATE SODIUM, THIAMINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=074287f8-e2e8-45c7-acc1-1847f69de1ee	For use as a supplement source of B complex vitamins in cattle, swine and sheep.	
68Y4CF58BV	unapproved drug other	OTC ANIMAL DRUG LABEL	1996-07-01		ACTIB			58005-606		"PYRIDOXINE HYDROCHLORIDE"	"CYANOCOBALAMIN, NIACINAMIDE, DEXPANTHENOL, P YRIDOXINE HYDROCHLORIDE, RIBOFLAVIN 5  PHOSPHATE SODIUM, THIAMINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=074287f8-e2e8-45c7-acc1-1847f69de1ee	For use as a supplement source of B complex vitamins in cattle, swine and sheep.	
20RD1DZH99	unapproved drug other	OTC ANIMAL DRUG LABEL	1996-07-01		ACTIB			58005-606		"RIBOFLAVIN 5'-PHOSPHATE SODIUM"	"CYANOCOBALAMIN, NIACINAMIDE, DEXPANTHENOL, P YRIDOXINE HYDROCHLORIDE, RIBOFLAVIN 5  PHOSPHATE SODIUM, THIAMINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=074287f8-e2e8-45c7-acc1-1847f69de1ee	For use as a supplement source of B complex vitamins in cattle, swine and sheep.	
M572600E5P	unapproved drug other	OTC ANIMAL DRUG LABEL	1996-07-01		ACTIB			58005-606		"THIAMINE HYDROCHLORIDE"	"CYANOCOBALAMIN, NIACINAMIDE, DEXPANTHENOL, P YRIDOXINE HYDROCHLORIDE, RIBOFLAVIN 5  PHOSPHATE SODIUM, THIAMINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=074287f8-e2e8-45c7-acc1-1847f69de1ee	For use as a supplement source of B complex vitamins in cattle, swine and sheep.	
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-01-01		ACTIB			13985-017		"CHLORHEXIDINE GLUCONATE"	"CHLORHEXIDINE GLUCONATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96f180f3-2164-4fce-a056-cd5d6b812ab8		
3HWS7HF5XD	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-01-01		ACTIB			57561-005		"FERRIC SULFATE"	"FERRIC SULFATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f7d789bd-4fb9-400f-b781-92fea1fb5e36		
9679TC07X4	UNAPPROVED DRUG OTHER	OTC ANIMAL DRUG LABEL	2010-06-01		ACTIB			51546-001		"IODINE"	"IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=79c6a6d8-799f-4dc0-ac91-09ebf2da1bdc		
94ZLA3W45F	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-03-12		ACTIB			67113-002		"ARGININE"	"ARGININE AMINOBENZOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d0feba6-f5c7-4b46-8da1-8effcc98c8ec		
TL2TJE8QTX	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-03-12		ACTIB			67113-002		"AMINOBENZOIC ACID"	"ARGININE AMINOBENZOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d0feba6-f5c7-4b46-8da1-8effcc98c8ec		
94ZLA3W45F	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-03-22		ACTIB			67113-005		"ARGININE"	"ARGININE AMINOBENZOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0d65128b-8eb7-440b-870a-7e3be18152b3		
TL2TJE8QTX	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-03-22		ACTIB			67113-005		"AMINOBENZOIC ACID"	"ARGININE AMINOBENZOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0d65128b-8eb7-440b-870a-7e3be18152b3		
94ZLA3W45F	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-03-23		ACTIB			67113-001		"ARGININE"	"ARGININE AMINOBENZOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3f7cd1d-a5cd-4baf-a62b-c55e5768ccf2		
TL2TJE8QTX	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-03-23		ACTIB			67113-001		"AMINOBENZOIC ACID"	"ARGININE AMINOBENZOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3f7cd1d-a5cd-4baf-a62b-c55e5768ccf2		
94ZLA3W45F	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-07-15		ACTIB			67113-004		"ARGININE"	"ARGININE AMINOBENZOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe274cab-a945-4379-a92c-c8f18bd63c1e		
TL2TJE8QTX	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-07-15		ACTIB			67113-004		"AMINOBENZOIC ACID"	"ARGININE AMINOBENZOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe274cab-a945-4379-a92c-c8f18bd63c1e		
JXN40O9Y9B	unapproved drug other	OTC ANIMAL DRUG LABEL	1978-01-02		ACTIB			60282-2056		"DIDECYLDIMETHYLAMMONIUM CHLORIDE"	"DIDECYLDIMETHYLAMMONIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b43b9f9f-b4d1-47c6-ab8a-85314c438f8c		
F5UM2KM3W7	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-09-17		ACTIB			12090-1041		"BENZALKONIUM CHLORIDE"	"BENZALKONIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=06bdf766-5a3b-4248-8a2b-e03b2c2bf5d4		
F5UM2KM3W7	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-09-17		ACTIB			12090-1040		"BENZALKONIUM CHLORIDE"	"BENZALKONIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5b612d38-7098-46d4-948e-2f13886a4b95		
F5UM2KM3W7	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-09-17		ACTIB			12090-1043		"BENZALKONIUM CHLORIDE"	"BENZALKONIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7649ebd7-29a8-4b46-9e94-4587061f46ed		
9679TC07X4	unapproved drug other	OTC ANIMAL DRUG LABEL	2009-08-25		ACTIB			60282-2175		"IODINE"	"IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=664b0f32-6fe8-45a5-bd45-28e830419e70		
U3RSY48JW5	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			65713-911		"BENZOCAINE"	"BENZOCAINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=58d5332f-41f2-4955-9190-03d731e638e5		
X20I9EN955	NADA	OTC ANIMAL DRUG LABEL	2008-07-01		ACTIB	NADA141143		55529-015		"OXYTETRACYCLINE"	"OXYTETRACYCLINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=055947c6-31d1-42d8-8e5f-232b03869133	NOROMYCIN 300 LA is intended for use in treatment for the following diseases when due to oxytetracycline-susceptible organisms:	
X20I9EN955	NADA	PRESCRIPTION ANIMAL DRUG LABEL	2008-07-01		ACTIB	NADA141143		55529-014		"OXYTETRACYCLINE"	"OXYTETRACYCLINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3e4ad544-6267-4d0f-a48a-567fbec0c194	300 PRO LA is intended for use in treatment for the following diseases when due to oxytetracycline-susceptible organisms:	
U6WSN5SQ1Z	unapproved drug other	OTC ANIMAL DRUG LABEL	2008-12-01		ACTIB			21091-531		"ZINC GLUCONATE"	"ZINC GLUCONATE, METHYL SALICYLATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9730b642-bbff-4dac-be25-45b6456e9e55		
LAV5U5022Y	unapproved drug other	OTC ANIMAL DRUG LABEL	2008-12-01		ACTIB			21091-531		"METHYL SALICYLATE"	"ZINC GLUCONATE, METHYL SALICYLATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9730b642-bbff-4dac-be25-45b6456e9e55		
LRX7AJ16DT	unapproved drug other	OTC ANIMAL DRUG LABEL	2008-01-01		ACTIM			51044-301		"CUPRIC SULFATE"	"ACIDIFIED CUPRIC SULFATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b073caee-2d33-4356-ae70-081b93fc3717		
2968PHW8QP	unapproved drug other	OTC ANIMAL DRUG LABEL	2008-01-01		ACTIM			51044-301		"CITRIC ACID"	"ACIDIFIED CUPRIC SULFATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b073caee-2d33-4356-ae70-081b93fc3717		
7EV65EAW6H	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-11-04		ACTIB			12090-0030		"LANOLIN"	"LANOLIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=46e92c42-ff1d-4aad-b166-d297bf658d54		
R4KO0DY52L	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-01-01		ACTIB			65713-909		"CHLORHEXIDINE"	"CHLORHEXIDINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=598dae42-a4fa-42e4-8903-7ad60851f729		
4T6H12BN9U	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-11-08		ACTIB			12090-0031		"PETROLATUM"	"PETROLATUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c799b251-f797-4563-a11c-44ca85b28da3		
R4KO0DY52L	unapproved drug other	OTC ANIMAL DRUG LABEL	2000-01-01		ACTIB			24730-748		"CHLORHEXIDINE"	"CHLORHEXIDINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d43c97c4-6254-44b8-97ec-a4cbc57f88d5		
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-09-10		ACTIB			66399-083		"CHLORHEXIDINE GLUCONATE"	"TEAT DIP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=14d4aa91-897a-4111-aecc-aa99f7569ce4		
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-09-10		ACTIB			66399-742		"CHLORHEXIDINE GLUCONATE"	"TEAT DIP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8d733a4c-1e40-4b0f-a153-32278ab5cfac		
9679TC07X4	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-09-10		ACTIB			66399-084		"IODINE"	"PREDYNE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a1143865-6440-4cd8-885f-b188f8557672		
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-09-10		ACTIB			66399-738		"CHLORHEXIDINE GLUCONATE"	"HEX-WASH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b34b1941-d00e-4940-9960-ec92477f77b1		
X20I9EN955	NADA	PRESCRIPTION ANIMAL DRUG LABEL	2010-11-30		ACTIB	NADA141312		55529-016		"OXYTETRACYCLINE"	"OXYTETRACYCLINE, FLUNIXIN MEGLUMINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b4098391-d030-429c-b1a4-f92d420912e5	For the treatment of bacterial pneumonia associated with Pasteurella spp. and for the control of associated pyrexia in beef and non-lactating dairy cattle.	
8Y3JK0JW3U	NADA	PRESCRIPTION ANIMAL DRUG LABEL	2010-11-30		ACTIB	NADA141312		55529-016		"FLUNIXIN MEGLUMINE"	"OXYTETRACYCLINE, FLUNIXIN MEGLUMINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b4098391-d030-429c-b1a4-f92d420912e5	For the treatment of bacterial pneumonia associated with Pasteurella spp. and for the control of associated pyrexia in beef and non-lactating dairy cattle.	
9679TC07X4	unapproved drug other	OTC ANIMAL DRUG LABEL	2009-04-19		ACTIB			28868-1108		"IODINE"	"IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07e40288-bc89-40fe-95c2-2d575872c891		
9679TC07X4	unapproved drug other	OTC ANIMAL DRUG LABEL	2004-02-01		ACTIB			60282-1202		"IODINE"	"IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=540eadd3-a2e4-481a-b626-3881c0da16df		
BBX060AN9V	unapproved drug other	OTC ANIMAL DRUG LABEL	2009-04-19		ACTIB			28868-1179		"HYDROGEN PEROXIDE"	"HYDROGEN PEROXIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d9aa81a-95d8-437c-92bf-cf2f34556e29		
9679TC07X4	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-09-10		ACTIB			66399-702		"IODINE"	"1% IODINE TEAT DIP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7e2fd906-ce00-4b37-b782-36b0f5955efd		
FFL0D546HO	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2010-02-01		ACTIB	ANADA200498		50989-236		"CARPROFEN"	"CARPROFEN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=63943b35-8615-42de-8134-de16ea72b4e6	Carprofen is indicated for the relief of pain and inflammation associated with osteoarthritis and for the control of postoperative pain associated with soft tissue and orthopedic surgeries in dogs.	
FFL0D546HO	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2010-02-01		ACTIB	ANADA200498		50989-238		"CARPROFEN"	"CARPROFEN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=63943b35-8615-42de-8134-de16ea72b4e6	Carprofen is indicated for the relief of pain and inflammation associated with osteoarthritis and for the control of postoperative pain associated with soft tissue and orthopedic surgeries in dogs.	
FFL0D546HO	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2010-02-01		ACTIB	ANADA200498		50989-245		"CARPROFEN"	"CARPROFEN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=63943b35-8615-42de-8134-de16ea72b4e6	Carprofen is indicated for the relief of pain and inflammation associated with osteoarthritis and for the control of postoperative pain associated with soft tissue and orthopedic surgeries in dogs.	
9679TC07X4	unapproved drug other	OTC ANIMAL DRUG LABEL	2009-04-19		ACTIB			28868-1103		"IODINE"	"IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d11a9217-5f06-4f31-b630-60de505eb0b0		
9679TC07X4	unapproved drug other	OTC ANIMAL DRUG LABEL	2009-04-19		ACTIB			28868-1100		"IODINE"	"IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ee30c268-9715-4741-a590-233784c153dd		
17R794ESYN	NADA	OTC ANIMAL DRUG LABEL	2008-10-01		ACTIB	NADA065010		55529-021		"PENICILLIN G PROCAINE"	"PENICILLIN G PROCAINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0116d56d-53f8-429e-b0fc-5319af7fe903	Norocillin is indicated for treatment of bacterial pneumonia (shipping fever) caused by Pasteurella multocida in cattle and sheep, erysipelas caused by Erysipelothrix rhusiopathiae in swine, and strangles caused by Streptococcus equi in horses.	
LRX7AJ16DT	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-12-15		ACTIM			51044-401		"CUPRIC SULFATE"	"ACIDIFIED CUPRIC AND ZINC SULFATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2a655dcf-1e16-4715-bb96-ced88ae9066f		
PTX099XSF1	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-12-15		ACTIM			51044-401		"ZINC SULFATE MONOHYDRATE"	"ACIDIFIED CUPRIC AND ZINC SULFATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2a655dcf-1e16-4715-bb96-ced88ae9066f		
2968PHW8QP	unapproved drug other	OTC ANIMAL DRUG LABEL	2010-12-15		ACTIM			51044-401		"CITRIC ACID MONOHYDRATE"	"ACIDIFIED CUPRIC AND ZINC SULFATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2a655dcf-1e16-4715-bb96-ced88ae9066f		
17R794ESYN	NADA	OTC ANIMAL DRUG LABEL	2004-01-01		ACTIB	NADA065010		57561-065		"PENICILLIN G PROCAINE"	"PENICILLIN G PROCAINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=01fb8045-8668-44a5-9a51-820a0a9443d7	Agri-Cillin is indicated for treatment of bacterial pneumonia (shipping fever) caused by Pasteurella multocida in cattle and sheep, erysipelas caused by Erysipelothrix rhusiopathiae in swine, and strangles caused by Streptococcus equi in horses.	
17R794ESYN	NADA	OTC ANIMAL DRUG LABEL	2004-01-01		ACTIB	NADA065010		30798-236		"PENICILLIN G PROCAINE"	"PENICILLIN G PROCAINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=47d1a686-fc43-4cdd-bc23-75c2216a7306	Penicillin Injectable is indicated for treatment of bacterial pneumonia (shipping fever) caused by Pasteurella multocida in cattle and sheep, erysipelas caused by Erysipelothrix rhusiopathiae in swine, and strangles caused by Streptococcus equi in horses.	
17R794ESYN	NADA	OTC ANIMAL DRUG LABEL	2006-06-01		ACTIB	NADA065010		13985-036		"PENICILLIN G PROCAINE"	"PENICILLIN G PROCAINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4049a09f-422f-4220-99ef-8dd6b846945b	PenOne Pro™ is indicated for treatment of bacterial pneumonia (shipping fever) caused by Pasteurella multocida in cattle and sheep, erysipelas caused by Erysipelothrix rhusiopathiae in swine, and strangles caused by Streptococcus equi in horses.	
8061YMS4RM	unapproved drug other	OTC ANIMAL DRUG LABEL	2011-02-01		ACTIB			76036-001		"CHLORINE DIOXIDE"	"CHLORINE DIOXIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ef33c6ee-de5b-47f8-82a5-5e06286007e3		
G258TFN61X	unapproved drug other	OTC ANIMAL DRUG LABEL	2011-02-01		ACTIB			76036-001		"N-ALKYL ETHYLBENZYL DIMETHYL AMMONIUM CHLORIDE (C12-C14)"	"CHLORINE DIOXIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ef33c6ee-de5b-47f8-82a5-5e06286007e3		
F5UM2KM3W7	unapproved drug other	OTC ANIMAL DRUG LABEL	2011-02-01		ACTIB			76036-001		"BENZALKONIUM CHLORIDE"	"CHLORINE DIOXIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ef33c6ee-de5b-47f8-82a5-5e06286007e3		
