UNII	MarketingStatus	ProductCategory	MarketDate	InitialYearApproval	ActiveCode	ApprovalAppId	Equiv NDC	NDC	Route	ActiveMoietyName	GenericProductName	URL	Comment
GM3H4U6QS8	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6309	PERCUTANEOUS	"CAVIA PORCELLUS SKIN"	"GUINEA PIG EPITHELIUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
88VZV9HGT4	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6311	PERCUTANEOUS	"EQUUS CABALLUS SKIN"	"HORSE EPITHELIUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
758Z9H9WV9	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6312	PERCUTANEOUS	"CEIBA PENTANDRA FIBER"	"KAPOK"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
390AN9GB09	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6314	PERCUTANEOUS	"MUS MUSCULUS SKIN"	"MOUSE EPITHELIUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
8N6VTJ9IWV	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6317	PERCUTANEOUS	"ORRIS"	"ORRIS ROOT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
CGF76TP7X6	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6318	PERCUTANEOUS	"PYRETHRUM CINERARIIFOLIUM"	"PYRETHRUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
O5V0F26RUW	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6320	PERCUTANEOUS	"RABBIT"	"RABBIT EPITHELIUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
5O7CR4P444	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6400	PERCUTANEOUS	"SOLENOPSIS INVICTA"	"FIRE ANT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
2RQ1L9N089	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6403	PERCUTANEOUS	"PERIPLANETA AMERICANA"	"AMERICAN COCKROACH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
G9O67I0A8Q	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6405	PERCUTANEOUS	"BLATELLA GERMANICA"	"GERMAN COCKROACH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
3F36V0451W	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6500	PERCUTANEOUS	"ACREMONIUM STRICTUM"	"ACREMONIUM STRICTUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
52B29REC7H	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6502	PERCUTANEOUS	"ALTERNARIA ALTERNATA"	"ALTERNARIA TENUIS A ALTERNATA"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
X88DF51T48	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6504	PERCUTANEOUS	"ASPERGILLUS FUMIGATUS"	"ASPERGILLUS FUMIGATUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
9IOA40ANG6	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6507	PERCUTANEOUS	"ASPERGILLUS NIGER VAR. NIGER"	"ASPERGILLUS NIGER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
D1A2NG69CK	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6509	PERCUTANEOUS	"AUREOBASIDIUM PULLULANS VAR. PULLUTANS"	"PULLULARIA PULLULANS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
TBW53313S7	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6512	PERCUTANEOUS	"BOTRYTIS CINEREA"	"BOTRYTIS CINEREA"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
4D7G21HDBC	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6514	PERCUTANEOUS	"CANDIDA ALBICANS"	"CANDIDA ALBICANS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
5016WB8B8A	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6516	PERCUTANEOUS	"CHAETOMIUM GLOBOSUM"	"CHAETOMIUM GLOBOSUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
4ZWY20GTGO	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6518	PERCUTANEOUS	"CLADOSPORIUM CLADOSPORIOIDES"	"CLADOSPORIUM CLADOSPORIOIDES HORMODENDRUM CLAD"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
P87YCA1U8R	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6520	PERCUTANEOUS	"CLADOSPORIUM SPHAEROSPERMUM"	"CLADOSPORIUM SPHAEROSPERMUM HORMODENDRUM HORDEI"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
3LN5B70U4W	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6524	PERCUTANEOUS	"COCHLIOBOLUS SATIVUS"	"HELMINTHOSPORIUM SOROKINIANUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
87U156LEN7	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6526	PERCUTANEOUS	"EPICOCCUM NIGRUM"	"EPICOCCUM NIGRUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
6M98DC08TZ	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6529	PERCUTANEOUS	"FUSARIUM OXYSPORUM VASINFECTUM"	"FUSARIUM SPP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
U6Z259H815	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6533	PERCUTANEOUS	"HELMINTHOSPORIUM SOLANI"	"HELMINTHOSPORIUM SOLANI SPONDYLOCLADIUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
D7401PWY6E	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6536	PERCUTANEOUS	"MUCOR PLUMBEUS"	"MUCOR SPP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
2072U60DUI	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6538	PERCUTANEOUS	"NEUROSPORA INTERMEDIA"	"NEUROSPORA SPP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
VK8C112WTS	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6540	PERCUTANEOUS	"KHUSKIA ORYZAE"	"NIGROSPORA SPP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
8JAG41IE4M	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6543	PERCUTANEOUS	"PHOMA EXIGUA VAR. EXIGUA"	"PHOMA HERBARUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
8476849N1Y	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6545	PERCUTANEOUS	"RHIZOPUS ARRHIZUS VAR. ARRHIZUS"	"RHIZOPUS SPP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
15W81V867R	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6548	PERCUTANEOUS	"RHODOTORULA RUBRA"	"RHODOTORULA RUBRA"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
4K7Z7K7SWG	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6550	PERCUTANEOUS	"USTILAGO MAYDIS"	"CORN SMUT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
BV82OL2IZ8	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6552	PERCUTANEOUS	"USTILAGO TRITICI"	"WHEAT SMUT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
1IEK4UDP5M	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6553	PERCUTANEOUS	"STEMPHYLIUM SOLANI"	"STEMPHYLIUM SPP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
199I7J3JIV	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6556	PERCUTANEOUS	"TRICHOPHYTON MENTAGROPHYTES"	"TRICHOPHYTON MENTAGROPHYTES"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
3Y1PE1GCIG	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6558	PERCUTANEOUS	"PENICILLIUM CHRYSOGENUM VAR. CHRYSOGENUM"	"YEAST SACCHAROMYCES CEREVISIAE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
5C5403N26O	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6600	PERCUTANEOUS	"ACACIA"	"ACACIA"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
605T96G8Y5	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6601	PERCUTANEOUS	"ALNUS INCANA SUBSP. RUGOSA POLLEN"	"WHITE ALDER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
G515RAI9FY	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6602	PERCUTANEOUS	"MEDICAGO SATIVA POLLEN"	"ALFALFA"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
G684LX721Q	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6603	PERCUTANEOUS	"FRAXINUS AMERICANA POLLEN"	"WHITE ASH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
V003SHB7VK	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6605	PERCUTANEOUS	"PASPALUM NOTATUM POLLEN"	"BAHIA GRASS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
LC8MEV9S89	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6606	PERCUTANEOUS	"MORELLA CERIFERA POLLEN"	"BAYBERRY WAX MYRTLE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
34X886W1H4	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6607	PERCUTANEOUS	"FAGUS GRANDIFOLIA POLLEN"	"BEECH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
JQ5HI5004M	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6608	PERCUTANEOUS	"BETULA LENTA POLLEN"	"BLACK BIRCH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
93963RFO1P	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6609	PERCUTANEOUS	"BETULA NIGRA POLLEN"	"RIVER BIRCH RED"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
JQ5HI5004M	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6610	PERCUTANEOUS	"BETULA LENTA POLLEN"	"WHITE BIRCH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
P6K070AR8V	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6612	PERCUTANEOUS	"ACER NEGUNDO POLLEN"	"BOX ELDER ASH LEAF MAPLE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
1GH3WV23KH	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6613	PERCUTANEOUS	"AMARANTHUS PALMERI POLLEN"	"CARELESSWEED"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
544F8MEY0Y	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6614	PERCUTANEOUS	"JUNIPERUS ASHEI POLLEN"	"MOUNTAIN CEDAR"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
PY0JA16R2G	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6615	PERCUTANEOUS	"JUNIPERUS VIRGINIANA POLLEN"	"RED CEDAR"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
0ZK6G3W3BI	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6616	PERCUTANEOUS	"XANTHIUM STRUMARIUM VAR. CANADENSE POLLEN"	"COCKLEBUR"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
476DVV63WP	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6618	PERCUTANEOUS	"POPULUS DELTOIDES POLLEN"	"EASTERN COTTONWOOD COMMON"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
232DMH0XVF	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6619	PERCUTANEOUS	"CUPRESSUS ARIZONICA POLLEN"	"ARIZONA CYPRESS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
O12H03B41R	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6620	PERCUTANEOUS	"TAXODIUM DISTICHUM POLLEN"	"BALD CYPRESS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
N52MIQ81ZW	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6621	PERCUTANEOUS	"RUMEX ACETOSELLA POLLEN"	"SOUR DOCK SHEEP SORREL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
V825XJG64G	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6622	PERCUTANEOUS	"RUMEX CRISPUS POLLEN"	"YELLOW DOCK"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
89BAT511BD	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6623	PERCUTANEOUS	"ULMUS AMERICANA POLLEN"	"AMERICAN ELM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
644CZ16IR5	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6625	PERCUTANEOUS	"SOLIDAGO CANADENSIS POLLEN"	"GOLDENROD"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
68R9X9Y96X	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6626	PERCUTANEOUS	"CELTIS OCCIDENTALIS POLLEN"	"HACKBERRY"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
54UN9R2798	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6627	PERCUTANEOUS	"CARYA OVATA POLLEN"	"SHAGBARK HICKORY"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
577VA5B4HP	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6629	PERCUTANEOUS	"SORGHUM HALEPENSE POLLEN"	"JOHNSON GRASS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
0H1V4V5V9L	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6630	PERCUTANEOUS	"JUNIPERUS CALIFORNICA POLLEN"	"WESTERN JUNIPER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
07A108ZKW5	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6631	PERCUTANEOUS	"KOCHIA SCOPARIA POLLEN"	"KOCHIA FIREBUSH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
098LKX5NCN	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6632	PERCUTANEOUS	"CHENOPODIUM ALBUM POLLEN"	"LAMBS QUARTERS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
700NK45C76	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6634	PERCUTANEOUS	"ACER RUBRUM POLLEN"	"RED MAPLE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
V38QUQ7861	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6635	PERCUTANEOUS	"ACER SACCHARUM POLLEN"	"SUGAR MAPLE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
V80TPZ0T6J	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6636	PERCUTANEOUS	"IVA XANTHIFOLIA POLLEN"	"BURWEED MARSHELDER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
Y2U5S5PF22	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6637	PERCUTANEOUS	"IVA ANNUA VAR. ANNUA POLLEN"	"ROUGH MARSHELDER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
6EIJ3D04MR	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6638	PERCUTANEOUS	"PROSOPIS JULIFLORA POLLEN"	"MESQUITE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
ANT994T71D	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6639	PERCUTANEOUS	"ARTEMISIA VULGARIS POLLEN"	"COMMON MUGWORT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
9LYI4RTZ52	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6640	PERCUTANEOUS	"MORUS RUBRA POLLEN"	"RED MULBERRY"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
3I9T68187H	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6641	PERCUTANEOUS	"MORUS ALBA POLLEN"	"WHITE MULBERRY"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
SVW19ET93C	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6642	PERCUTANEOUS	"QUERCUS RUBRA POLLEN"	"RED OAK"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
8KDG09A4GO	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6643	PERCUTANEOUS	"QUERCUS VIRGINIANA POLLEN"	"VIRGINIA LIVE OAK"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
Z4Y9ZSV4KK	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6644	PERCUTANEOUS	"QUERCUS ALBA POLLEN"	"WHITE OAK"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
43R41XZ627	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6646	PERCUTANEOUS	"OLEA EUROPAEA POLLEN"	"OLIVE POLLEN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
84ZOM591BB	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6647	PERCUTANEOUS	"SYAGRUS ROMANZOFFIANA POLLEN"	"QUEEN PALM COCO PALM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
PYO4JR720Y	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6648	PERCUTANEOUS	"CARYA ILLINOINENSIS POLLEN"	"PECAN POLLEN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
73B14PX5FW	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6649	PERCUTANEOUS	"AMARANTHUS RETROFLEXUS POLLEN"	"ROUGH PIGWEED"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
TX1ER5UV3T	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6651	PERCUTANEOUS	"PINUS STROBUS POLLEN"	"WHITE PINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
DO87T1U2CI	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6652	PERCUTANEOUS	"PLANTAGO LANCEOLATA POLLEN"	"ENGLISH PLANTAIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
VU8C8SB23P	BLA	NON-STANDARDIZED ALLERGENIC LABEL	1965-01-01		ACTIB	BLA103753		0268-6654	PERCUTANEOUS	"POPULUS ALBA POLLEN"	"WHITE POPLAR"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=721936bc-3d1f-4be5-bb4a-9c87898aff37	
