UNII	Approval	Year	Unknown	Comment	Date	Date Method
15C2VL427D	Approval Year	2011		Application:BLA125387 REGENERON PHARMACEUTICALS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125387	11/18/2011	Drugs@FDA
LMK22VUH23	Approval Year	1980		Application:NDA018067 LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018067	06/13/1980	Drugs@FDA
88C55N56UU	Approval Year	1981		Application:NDA018290 FERRING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018290	05/29/1981	OB NME Appendix 1950-1985
QIC03ANI02	Approval Year	1994		Application:NDA020363 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020363	06/29/1994	Drugs@FDA
2GT1D0TMX1	Approval Year	1990		Application:NDA019753 SHIRE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019753	06/19/1990	Drugs@FDA
6AQ1Y404U7	Approval Year	2015		Application:NDA204958 CHIESI USA INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204958	06/22/2015	Drugs@FDA
M89N0Q7EQR	Approval Year	1992		Application:BLA103293 CHIRON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103293	05/05/1992	Drugs@FDA
ISP4442I3Y	Approval Year	2018		Application:NDA207924 ELI LILLY AND CO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207924	05/31/2018	Drugs@FDA
4NDU154T12	Approval Year	1967		Application:NDA016012 TEVA WOMENS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016012	09/27/1967	Drugs@FDA
030Y90569U	Approval Year	2007		Application:NDA021742 ALLERGAN SALES LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021742	12/17/2007	Drugs@FDA
W8O17SJF3T	Approval Year	2003		Application:NDA021487 ALLERGAN SALES LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021487	10/16/2003	Drugs@FDA
QGC8W08I6I	Approval Year	1964		Application:NDA013378 LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013378	12/23/1964	Drugs@FDA
668Z8C33LU	Approval Year	1997		Application:NDA020741 GEMINI LABS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020741	12/22/1997	Drugs@FDA
NG99554ANW	Approval Year	2008		Application:NDA021992 WYETH PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021992	02/29/2008	Drugs@FDA
7C546U4DEN	Approval Year	1982		Application:NDA018445 MERCK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018445	04/19/1982	Drugs@FDA
HW3H7D91F6	Approval Year	1990		Application:NDA019818 LEADIANT BIOSCI INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019818	03/21/1990	Drugs@FDA
36B82AMQ7N	Approval Year	1971		Application:NDA016636 ADAPT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016636	04/13/1971	Drugs@FDA
P14877CDX2	Approval Year	1957		Application:NDA010753 WYETH AYERST https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010753	04/17/1957	Drugs@FDA
E47C0NF7LV	Approval Year	1993		Application:NDA020164 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020164	03/29/1993	Drugs@FDA
GGX234SI5H	Approval Year	1998		Application:NDA020913 MEDICURE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020913	05/14/1998	Drugs@FDA
Q40X8H422O	Approval Year	1962		Application:ANDA085998 ACTAVIS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=085998	12/31/1962	Drugs@FDA
29Z5DNL48C	Approval Year	2016		Application:BLA125509 ELUSYS THERAPEUTICS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125509	03/18/2016	Drugs@FDA
Y4907O6MFD	Approval Year	2014		Application:NDA204485 PAR STERILE PRODUCTS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204485	04/17/2014	Drugs@FDA
4RII332O0R	Approval Year	1978		Application:NDA017903 BRACCO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017903	07/25/1978	Drugs@FDA
F85N2YHE4E	Approval Year	2014		Application:NDA205060 ASTRAZENECA PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205060	05/05/2014	Drugs@FDA
WJ68R08KX9	Approval Year	2001		Application:NDA021257 ALCON PHARMS LTD https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021257	03/16/2001	Drugs@FDA
5QZO15J2Z8	Approval Year	1986		Application:NDA019462 VALEANT PHARMS NORTH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019462	10/15/1986	Drugs@FDA
BOD072YW0F	Approval Year	1964		Application:NDA050317 PHARMACIA AND UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050317	12/29/1964	Drugs@FDA
DL5J0B8VSS	Approval Year	2018		Application:NDA210795 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210795	07/20/2018	Drugs@FDA
16FL47B687	Approval Year	1989		Application:NDA019580 BAYER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019580	12/07/1989	OrangeBook
C045TQL4WP	Approval Year	1959		Application:NDA011613 UCB INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011613	05/04/1959	Drugs@FDA
D99YVK4L0X	Approval Year	2014		Application:BLA125477 ELI LILLY AND CO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125477	04/21/2014	Drugs@FDA
2U1W68TROF	Approval Year	1980		Application:NDA017543 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017543	12/01/1980	Drugs@FDA
7H6TM3CT4L	Approval Year	1964		Application:NDA013718 GEMINI LABS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013718	07/21/1964	Drugs@FDA
134FM9ZZ6M	Approval Year	1948		Application:NDA020226 ALCON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020226	12/31/1948	Drugs@FDA
0K5C5T2QPG	Approval Year	1995		Application:NDA020406 TAKEDA PHARMS USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020406	05/10/1995	Drugs@FDA
82WI2L7Q6E	Approval Year	1997		Application:NDA020624 US PHARM HOLDINGS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020624	09/11/1997	Drugs@FDA
NUV44L116D	Approval Year	1989		Application:NDA019906 SPECGX LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019906	12/29/1989	Drugs@FDA
TZ7V40X7VX	Approval Year	1973		Application:NDA017386 LANNETT CO INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017386	11/27/1973	Drugs@FDA
40GP35YQ49	Approval Year	1939		Application:NDA001104 ORGANON USA INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=001104	08/17/1939	Drugs@FDA
RUM6K67ESG	Approval Year	1901		Application:NDA021272 UNITED THERAP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021272	07/05/1901	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=21272
WTT295HSY5	Approval Year	2014		Application:BLA125469 ELI LILLY AND CO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125469	09/18/2014	Drugs@FDA
22VKV8053U	Approval Year	2007		Application:NDA022145 MERCK SHARP DOHME https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022145	10/12/2007	Drugs@FDA
GDW7M2P1IS	Approval Year	2018		Application:NDA210238 AKARX INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210238	05/21/2018	Drugs@FDA
3U02EL437C	Approval Year	1970		Application:NDA050162 PHARMACIA AND UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050162	02/22/1970	Drugs@FDA
I0Q6O6740J	Approval Year	1980		Application:NDA018555 ASTRAZENECA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018555	08/29/1980	OrangeBook
SY7Q814VUP	Approval Year	1974		Application:NDA017506 GE HEALTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017506	04/30/1974	Drugs@FDA
38LVP0K73A	Approval Year	1995		Application:NDA020478 ABBVIE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020478	06/07/1995	Drugs@FDA
6YE7PBM15H	Approval Year	1996		Application:NDA019815 SHIRE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019815	09/06/1996	Drugs@FDA
5XE4NWM740	Approval Year	1970		Application:NDA016775 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016775	02/27/1970	Drugs@FDA
2302768XJ8	Approval Year	2014		Application:NDA206619 ABBVIE INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206619	12/19/2014	Drugs@FDA
87T4T8BO2E	Approval Year	2007		Application:NDA021829 UCB INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021829	05/09/2007	Drugs@FDA
6315412YVF	Approval Year	2017		Application:NDA208611 MELINTA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208611	06/19/2017	Drugs@FDA
2L8T9S52QM	Approval Year	1958		Application:NDA011110 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011110	04/14/1958	OB NME Appendix 1950-1985
GFX7QIS1II	Approval Year	1996		Application:NDA020563 LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020563	06/14/1996	Drugs@FDA
5L0HB4V1EW	Approval Year	2010		Application:NDA022562 ORPHAN EUROPE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022562	03/18/2010	Drugs@FDA
R581OT55EA	Approval Year	2010		Application:BLA125293 HORIZON PHARMA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125293	09/14/2010	Drugs@FDA
RCS9EQ01V4	Approval Year	2014		Application:NDA200656 FRESENIUS KABI USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=200656	08/25/2014	Drugs@FDA
08GY9K1EUO	Approval Year	2002		Application:BLA103946 SANOFI SYNTHELABO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103946	07/12/2002	Drugs@FDA
4M4WE5N2GE	Approval Year	1972		Application:NDA017042 GE HEALTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017042	02/24/1972	Drugs@FDA
7I64C51O16	Approval Year	2004		Application:NDA021060 JAZZ PHARMS INTL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021060	12/28/2004	Drugs@FDA
5E7U48495E	Approval Year	2014		Application:BLA125431 GLAXOSMITHKLINE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125431	04/15/2014	Drugs@FDA
O0J6XJN02I	Approval Year	2001		Application:NDA021319 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021319	11/20/2001	Drugs@FDA
O9M39HTM5W	Approval Year	1956		Application:NDA010349 BAXTER HLTHCARE CORP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010349	04/13/1956	Drugs@FDA
A0JWA85V8F	Approval Year	1996		Application:NDA020702 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020702	12/17/1996	Drugs@FDA
N3RQ532IUT	Approval Year	1985		Application:NDA018972 WYETH PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018972	12/24/1985	Drugs@FDA
G58F8OPL4I	Approval Year	1945		Application:NDA005794 ORTHO MCNEIL PHARM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005794	09/12/1945	Drugs@FDA
5ZZ84GCW8B	Approval Year	2001		Application:NDA020831 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020831	02/16/2001	Drugs@FDA
3M7OB98Y7H	Approval Year	1998		Application:NDA020895 PFIZER INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020895	03/27/1998	Drugs@FDA
MVR3JL3B2V	Approval Year	2012		Application:NDA202611 APGDI https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202611	06/28/2012	Drugs@FDA
Q80VPU408O	Approval Year	1997		Application:NDA020231 COLGATE PALMOLIVE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020231	07/11/1997	Drugs@FDA
7IK8Z952OK	Approval Year	2017		Application:NDA208745 SYNERGY PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208745	01/19/2017	Drugs@FDA
8RWB05I6ON	Approval Year	1998		Application:NDA020896 HOFFMANN LA ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020896	04/30/1998	Drugs@FDA
0QTW8Z7MCR	Approval Year	1999		Application:NDA021052 MERCK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021052	05/20/1999	Drugs@FDA
EGP8L81APK	Approval Year	2015		Application:NDA206038 VERTEX PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206038	07/02/2015	Drugs@FDA
6326W0DRHY	Approval Year	1946		Application:NDA005970 ELKINS SINN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005970	08/13/1946	Drugs@FDA
A1TA934AKO	Approval Year	1975		Application:NDA017605 SAVAGE LABS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017605	05/01/1975	OB NME Appendix 1950-1985
HYW8DB273J	Approval Year	2017		Application:NDA208772 ARIAD https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208772	04/28/2017	Drugs@FDA
39J262E49W	Approval Year	1953		Application:NDA009166 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009166	12/22/1953	Drugs@FDA
M801H13NRU	Approval Year	2004		Application:NDA050794 CELGENE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050794	05/19/2004	Drugs@FDA
F91H02EBWT	Approval Year	2006		Application:NDA021912 SUNOVION https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021912	10/06/2006	Drugs@FDA
N29QWW3BUO	Approval Year	1976		Application:NDA017557 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017557	06/21/1976	Drugs@FDA
K72T3FS567	Approval Year	1989		Application:NDA019937 ASTELLAS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019937	10/30/1989	Drugs@FDA
RT3Y3QMF8N	Approval Year	1974		Application:NDA017111 ENDO PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017111	01/18/1974	Drugs@FDA
V008L6478D	Approval Year	1952		Application:NDA008592 EASTMAN KODAK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008592	09/19/1952	OB NME Appendix 1950-1985
8S95DH25XC	Approval Year	2010		Application:NDA022532 BAYER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022532	09/24/2010	Drugs@FDA
7LJ087RS6F	Approval Year	1995		Application:NDA020599 COVIS PHARMA BV https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020599	12/12/1995	Drugs@FDA
HUM6H389W0	Approval Year	1982		Application:NDA050562 BAYER PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050562	09/03/1982	OrangeBook
70BT6OQT2Q	Approval Year	1953		Application:NDA016635 MALLINCKRODT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016635	12/31/1953	Drugs@FDA
RHH3W8F1CO	Approval Year	1978		Application:NDA017982 GE HEALTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017982	08/23/1978	Drugs@FDA
P93RUU11P7	Approval Year	2017		Application:BLA761040 WYETH PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761040	08/17/2017	Drugs@FDA
D8TST4O562	Approval Year	2000		Application:NDA020987 WYETH PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020987	02/02/2000	Drugs@FDA
VZI5B1W380	Approval Year	2000		Application:NDA021014 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021014	01/14/2000	Drugs@FDA
359HUE8FJC	Approval Year	1996		Application:NDA020629 MYLAN PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020629	09/24/1996	Drugs@FDA
Q32ZN48698	Approval Year	1965		Application:NDA013025 HOSPIRA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013025	12/16/1965	Drugs@FDA
5N4SA4KQX9	Approval Year	2001		Application:NDA021169  https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021169	02/28/2001	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=21169
Q3OKS62Q6X	Approval Year	1994		Application:NDA020233 ASTRAZENECA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020233	02/14/1994	Drugs@FDA
90347YTW5F	Approval Year	2003		Application:NDA021287 CONCORDIA PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021287	06/12/2003	Drugs@FDA
L628TT009W	Approval Year	1948		Application:NDA006905 ABBVIE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006905	12/31/1948	DeHaen 1940-1975 NMEs
4ABT0J945J	Approval Year	1947		Application:NDA006071 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006071	07/28/1947	Drugs@FDA
V27W9254FZ	Approval Year	1950		Application:NDA007110 MERCK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007110	06/13/1950	Drugs@FDA
N3D6TG58NI	Approval Year	1962		Application:NDA011808 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011808	03/15/1962	Drugs@FDA
JMS50MPO89	Approval Year	1995		Application:NDA020386 MERCK SHARP DOHME https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020386	04/14/1995	Drugs@FDA
S239O2OOV3	Approval Year	2011		Application:NDA022567 ALLERGAN SALES LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022567	01/21/2011	Drugs@FDA
N3RIB7X24K	Approval Year	1988		Application:NDA019710 LIEBEL-FLARSHEIM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019710	12/30/1988	Drugs@FDA
H231GF11BV	Approval Year	1942		Application:ANDA080235 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=080235	12/31/1942	Drugs@FDA
