Structure Image,INN Record,Substance Name,Proposed PDF,Proposed List,Recommended PDF,Recommended List
https://mednet-communities.net/inn/db/media/chemdraw/0171.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=171,mephenesin,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0172.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=172,carbesilate,https://mednet-communities.net/inn/db/media/docs/p-innlist35.pdf,35
https://mednet-communities.net/inn/db/media/chemdraw/0174.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=174,sodium ascorbate,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0176.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=176,cyclizine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist6.pdf,6
https://mednet-communities.net/inn/db/media/chemdraw/0177.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=177,phytomenadione,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0179.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=179,chloropyramine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0180.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=180,ibrotamide,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0181.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=181,dibemethine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0182.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=182,amoxecaine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0183.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=183,chlorpromazine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist6.pdf,6
https://mednet-communities.net/inn/db/media/chemdraw/0184.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=184,esilate,https://mednet-communities.net/inn/db/media/docs/p-innlist18.pdf,18,,
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=185,protamine zinc insulin injection,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0186.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=186,aurothioglycanide,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0187.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=187,edrophonium chloride,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0188.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=188,ciclotate,https://mednet-communities.net/inn/db/media/docs/p-innlist28.pdf,28
https://mednet-communities.net/inn/db/media/chemdraw/0191.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=191,khelloside,https://mednet-communities.net/inn/db/media/docs/p-innlist8.pdf,8,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0192.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=192,khellin,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0193.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=193,cipionate,https://mednet-communities.net/inn/db/media/docs/p-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/0194.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=194,furostilbestrol,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0195.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=195,mercaptamine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0196.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=196,sodium dibunate,https://mednet-communities.net/inn/db/media/docs/p-innlist12.pdf,12,https://mednet-communities.net/inn/db/media/docs/r-innlist5.pdf,5
https://mednet-communities.net/inn/db/media/chemdraw/0198.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=198,salacetamide,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0199.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=199,thiodiglycol,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0200.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=200,mercurobutol,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0201.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=201,bithionol,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/0202.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=202,carbomycin,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/0203.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=203,benzathine benzylpenicillin,https://mednet-communities.net/inn/db/media/docs/p-innlist18.pdf,18,https://mednet-communities.net/inn/db/media/docs/r-innlist8.pdf,8
https://mednet-communities.net/inn/db/media/chemdraw/0204.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=204,meclozine,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0205.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=205,closilate,https://mednet-communities.net/inn/db/media/docs/p-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/0206.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=206,oxydipentonium chloride,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0208.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=208,dimoxyline,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0209.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=209,methoxamine,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0210.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=210,carbazochrome,https://mednet-communities.net/inn/db/media/docs/p-innlist20.pdf,20,https://mednet-communities.net/inn/db/media/docs/r-innlist9.pdf,9
https://mednet-communities.net/inn/db/media/chemdraw/0211.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=211,betaprodine,https://mednet-communities.net/inn/db/media/docs/p-innlist5.pdf,5,https://mednet-communities.net/inn/db/media/docs/r-innlist2.pdf,2
https://mednet-communities.net/inn/db/media/chemdraw/0212.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=212,stibosamine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0213.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=213,dioxifedrine,https://mednet-communities.net/inn/db/media/docs/p-innlist41.pdf,41,https://mednet-communities.net/inn/db/media/docs/r-innlist19.pdf,19
https://mednet-communities.net/inn/db/media/chemdraw/0214.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=214,octamylamine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0215.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=215,chlorquinaldol,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0217.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=217,cromesilate,https://mednet-communities.net/inn/db/media/docs/p-innlist22.pdf,22
https://mednet-communities.net/inn/db/media/chemdraw/0218.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=218,primaquine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0219.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=219,hydroxypethidine,https://mednet-communities.net/inn/db/media/docs/p-innlist5.pdf,5,https://mednet-communities.net/inn/db/media/docs/r-innlist2.pdf,2
https://mednet-communities.net/inn/db/media/chemdraw/0221.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=221,benethamine penicillin,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0222.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=222,iodothiouracil,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0223.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=223,methylpentynol,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0224.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=224,procyclidine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0225.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=225,fumagillin,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0226.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=226,propantheline bromide,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0227.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=227,dibudinate,https://mednet-communities.net/inn/db/media/docs/p-innlist25.pdf,25
https://mednet-communities.net/inn/db/media/chemdraw/0228.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=228,amikhelline,https://mednet-communities.net/inn/db/media/docs/p-innlist41.pdf,41,https://mednet-communities.net/inn/db/media/docs/r-innlist19.pdf,19
https://mednet-communities.net/inn/db/media/chemdraw/0229.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=229,nicopholine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0231.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=231,tolonium chloride,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0232.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=232,neomycin,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/0235.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=235,pramocaine,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0236.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=236,chlortetracycline,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0237.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=237,ectylurea,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0238.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=238,androstanolone,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,https://mednet-communities.net/inn/db/media/docs/r-innlist9.pdf,9
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=239,somatropin,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/0240.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=240,arsthinol,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,,
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=242,compound insulin zinc suspension,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0244.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=244,diolamine,https://mednet-communities.net/inn/db/media/docs/p-innlist22.pdf,22
https://mednet-communities.net/inn/db/media/chemdraw/0245.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=245,dihydralazine,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0247.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=247,phenprocoumon,https://mednet-communities.net/inn/db/media/docs/p-innlist11.pdf,11,https://mednet-communities.net/inn/db/media/docs/r-innlist5.pdf,5
https://mednet-communities.net/inn/db/media/chemdraw/0248.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=248,primidone,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4,https://mednet-communities.net/inn/db/media/docs/r-innlist19.pdf,19
https://mednet-communities.net/inn/db/media/chemdraw/0252.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=252,thioacetazone,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0253.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=253,framycetin,https://mednet-communities.net/inn/db/media/docs/p-innlist36.pdf,36,https://mednet-communities.net/inn/db/media/docs/r-innlist17.pdf,17
https://mednet-communities.net/inn/db/media/chemdraw/0254.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=254,phenacaine,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0261.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=261,metesculetol,https://mednet-communities.net/inn/db/media/docs/p-innlist41.pdf,41,https://mednet-communities.net/inn/db/media/docs/r-innlist19.pdf,19
https://mednet-communities.net/inn/db/media/chemdraw/0263.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=263,carbazochrome salicylate,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0264.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=264,levallorphan,https://mednet-communities.net/inn/db/media/docs/p-innlist2.pdf,2,https://mednet-communities.net/inn/db/media/docs/r-innlist2.pdf,2
https://mednet-communities.net/inn/db/media/chemdraw/0266.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=266,cyclopentolate,https://mednet-communities.net/inn/db/media/docs/p-innlist39.pdf,39,https://mednet-communities.net/inn/db/media/docs/r-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/0267.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=267,dimazole,https://mednet-communities.net/inn/db/media/docs/p-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0272.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=272,pholcodine,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1
