UNII	Approval	Year	Unknown	Comment	Date	Date Method
6Q205EH1VU	Approval Year	1964		Application:ANDA060180 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060180	11/6/1964	DRUGS@FDA SUBMISSION
FEN504330V	Approval Year	1979		Application:NDA018063 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018063	12/10/1979	DRUGS@FDA SUBMISSION
21925K482H	Approval Year	1959		Application:NDA011792 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011792	4/9/1959	DRUGS@FDA SUBMISSION
7N21461LKD	Approval Year	1955		Application:NDA009395 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009395	11/18/1955	DRUGS@FDA SUBMISSION
FE9794P71J	Approval Year	1951		Application:NDA008032 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008032	7/16/1951	DRUGS@FDA SUBMISSION
0FRP6G56LD	Approval Year	1959		Application:NDA012003 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012003	9/8/1959	DRUGS@FDA SUBMISSION
ZL40NE83QQ	Approval Year	1970		Application:NDA016089 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016089	12/21/1970	DRUGS@FDA SUBMISSION
1CC1JFE158	Approval Year	1964		Application:NDA050682 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050682	12/10/1964	DRUGS@FDA SUBMISSION
DQ448MW7KS	Approval Year	1998		Application:BLA103770 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103770	6/19/1998	DRUGS@FDA SUBMISSION
I76F4SHP7J	Approval Year	1974		Application:ANDA084109 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=084109	7/31/1974	DRUGS@FDA SUBMISSION
47BPR3V3MP	Approval Year	1989		Application:BLA103158 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103158	10/10/1989	DRUGS@FDA SUBMISSION
L39WTC366D	Approval Year	1950		Application:NDA007335 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007335	6/2/1950	DRUGS@FDA SUBMISSION
R581OT55EA	Approval Year	2010		Application:BLA125293 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125293	9/14/2010	DRUGS@FDA SUBMISSION
TPY09G7XIR	Approval Year	1976		Application:NDA017869 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017869	11/10/1976	DRUGS@FDA SUBMISSION
0Y70779M1F	Approval Year	2000		Application:BLA103846 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103846	12/8/2000	DRUGS@FDA SUBMISSION
6326W0DRHY	Approval Year	1946		Application:NDA005970 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005970	8/13/1946	DRUGS@FDA SUBMISSION
WXR179L51S	Approval Year	1974		Application:NDA017063 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017063	1/30/1974	DRUGS@FDA SUBMISSION
24I7KUI7MK	Approval Year	1971		Application:NDA016224 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016224	11/23/1971	DRUGS@FDA SUBMISSION
P188ANX8CK	Approval Year	1998		Application:BLA103792 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103792	9/25/1998	DRUGS@FDA SUBMISSION
0J48LPH2TH	Approval Year	1959		Application:NDA011793 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011793	2/12/1959	DRUGS@FDA SUBMISSION
I6CQM0F31V	Approval Year	1976		Application:NDA021384 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021384	8/30/1976	DRUGS@FDA SUBMISSION
6RZ6XEZ3CR	Approval Year	1960		Application:NDA012249 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012249	2/24/1960	DRUGS@FDA SUBMISSION
19QM69HH21	Approval Year	1955		Application:NDA009829 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009829	4/6/1955	DRUGS@FDA SUBMISSION
IWW5FV6NK2	Approval Year	1949		Application:NDA006882 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006882	4/19/1949	DRUGS@FDA SUBMISSION
1P7H87IN75	Approval Year	1950		Application:NDA007392 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007392	7/19/1950	DRUGS@FDA SUBMISSION
X4W7ZR7023	Approval Year	1957		Application:NDA011153 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011153	10/24/1957	DRUGS@FDA SUBMISSION
5YVB0POT2H	Approval Year	1955		Application:NDA009435 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009435	3/11/1955	DRUGS@FDA SUBMISSION
5688UTC01R	Approval Year	1971		Application:NDA016921 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016921	10/20/1971	DRUGS@FDA SUBMISSION
91I69L5AY5	Approval Year	1972		Application:NDA017087 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017087	8/28/1972	DRUGS@FDA SUBMISSION
0CD5FD6S2M	Approval Year	1963		Application:NDA012787 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012787	2/15/1963	DRUGS@FDA SUBMISSION
70FD1KFU70	Approval Year	1940		Application:NDA002918 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=002918	9/17/1940	DRUGS@FDA SUBMISSION
25E79B5CTM	Approval Year	1999		Application:BLA103767 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103767	2/5/1999	DRUGS@FDA SUBMISSION
N29QWW3BUO	Approval Year	1976		Application:NDA017557 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017557	6/21/1976	DRUGS@FDA SUBMISSION
73312P173G	Approval Year	1960		Application:NDA012462 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012462	9/15/1960	DRUGS@FDA SUBMISSION
J280872D1O	Approval Year	1972		Application:NDA017010 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017010	1/4/1972	DRUGS@FDA SUBMISSION
5965120SH1	Approval Year	1979		Application:NDA018154 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018154	10/18/1979	DRUGS@FDA SUBMISSION
Q8X02027X3	Approval Year	1981		Application:NDA018422 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018422	12/21/1981	DRUGS@FDA SUBMISSION
OH2O403D1G	Approval Year	1981		Application:NDA050549 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050549	9/21/1981	DRUGS@FDA SUBMISSION
Y45QSO73OB	Approval Year	1946		Application:ANDA060076 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060076	2/18/1946	DRUGS@FDA SUBMISSION
FU77B4U5Z0	Approval Year	2009		Application:BLA125261 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125261	9/25/2009	DRUGS@FDA SUBMISSION
21K6M2I7AG	Approval Year	1999		Application:BLA103836 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103836	2/25/1999	DRUGS@FDA SUBMISSION
4Z8Y51M438	Approval Year	1948		Application:ANDA060101 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060101	4/26/1948	DRUGS@FDA SUBMISSION
70KO0R01RY	Approval Year	1958		Application:NDA011287 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011287	6/5/1958	DRUGS@FDA SUBMISSION
M4R0H12F6M	Approval Year	1962		Application:NDA013401 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013401	12/20/1962	DRUGS@FDA SUBMISSION
PW94HT3KE9	Approval Year	1973		Application:NDA016729 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016729	12/17/1973	DRUGS@FDA SUBMISSION
J06Y7MXW4D	Approval Year	1968		Application:NDA016267 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016267	4/1/1968	DRUGS@FDA SUBMISSION
436O5HM03C	Approval Year	1946		Application:NDA005929 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005929	4/12/1946	DRUGS@FDA SUBMISSION
4FR53SIF3A	Approval Year	2014		Application:BLA125557 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125557	12/3/2014	DRUGS@FDA SUBMISSION
16CHD79MIX	Approval Year	1962		Application:NDA013295 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013295	8/16/1962	DRUGS@FDA SUBMISSION
UR1SAB295F	Approval Year	1949		Application:NDA006920 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006920	8/16/1949	DRUGS@FDA SUBMISSION
242Z0PM79Y	Approval Year	1960		Application:NDA012382 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012382	12/5/1960	DRUGS@FDA SUBMISSION
Y5V2N1KE8U	Approval Year	1939		Application:NDA000159 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=000159	3/9/1939	DRUGS@FDA SUBMISSION
39J262E49W	Approval Year	1953		Application:NDA009166 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009166	12/22/1953	DRUGS@FDA SUBMISSION
VVJ6673MHY	Approval Year	1958		Application:NDA011366 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011366	7/22/1958	DRUGS@FDA SUBMISSION
U0E93N6V2A	Approval Year	1974		Application:NDA017406 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017406	6/10/1974	DRUGS@FDA SUBMISSION
P0078O25A9	Approval Year	1939		Application:NDA000793 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=000793	6/5/1939	DRUGS@FDA SUBMISSION
818U2PZ2EH	Approval Year	1972		Application:ANDA080722 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=080722	4/17/1972	DRUGS@FDA SUBMISSION
4H5YMK1H2E	Approval Year	2016		Application:BLA761046 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761046	10/21/2016	DRUGS@FDA SUBMISSION
6C282481IP	Approval Year	2017		Application:NDA209803 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209803	12/19/2017	DRUGS@FDA SUBMISSION
6ZA31Y954Z	Approval Year	2017		Application:BLA761032 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761032	2/15/2017	DRUGS@FDA SUBMISSION
1WS297W6MV	Approval Year	1973		Application:NDA013296 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013296	8/20/1973	DRUGS@FDA SUBMISSION
4F4X42SYQ6	Approval Year	1997		Application:BLA103705 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103705	11/26/1997	DRUGS@FDA SUBMISSION
8G167061QZ	Approval Year	1967		Application:NDA016320 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016320	11/6/1967	DRUGS@FDA SUBMISSION
04079A1RDZ	Approval Year	1969		Application:NDA016793 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016793	6/17/1969	DRUGS@FDA SUBMISSION
6OEV9DX57Y	Approval Year	1978		Application:NDA050517 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050517	10/18/1978	DRUGS@FDA SUBMISSION
7D96IR0PPM	Approval Year	1994		Application:BLA103411 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103411	2/1/1994	DRUGS@FDA SUBMISSION
2XLB86RCW8	Approval Year	1974		Application:NDA017279 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017279	2/12/1974	DRUGS@FDA SUBMISSION
TG537D343B	Approval Year	1964		Application:NDA014399 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=014399	11/20/1964	DRUGS@FDA SUBMISSION
43K1W2T1M6	Approval Year	1986		Application:BLA103132 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103132	6/4/1986	DRUGS@FDA SUBMISSION
5XE4NWM740	Approval Year	1970		Application:NDA016775 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016775	2/27/1970	DRUGS@FDA SUBMISSION
N8ZUB7XE0H	Approval Year	1977		Application:NDA017765 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017765	8/22/1977	DRUGS@FDA SUBMISSION
PAI7J52V09	Approval Year	1951		Application:NDA007707 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007707	6/28/1951	DRUGS@FDA SUBMISSION
O65Q227UIC	Approval Year	1973		Application:NDA016847 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016847	11/17/1973	DRUGS@FDA SUBMISSION
YU55MQ3IZY	Approval Year	1981		Application:NDA018276 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018276	10/16/1981	DRUGS@FDA SUBMISSION
WI4X0X7BPJ	Approval Year	1951		Application:NDA008228 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008228	12/21/1951	DRUGS@FDA SUBMISSION
1351PE5UGS	Approval Year	2015		Application:BLA761035 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761035	11/30/2015	DRUGS@FDA SUBMISSION
VDR09VTQ8U	Approval Year	1953		Application:NDA008848 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008848	4/9/1953	DRUGS@FDA SUBMISSION
N2GI8B1GK7	Approval Year	1981		Application:NDA050547 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050547	3/11/1981	DRUGS@FDA SUBMISSION
13S1S8SF37	Approval Year	1980		Application:NDA011208 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011208	2/22/1980	DRUGS@FDA SUBMISSION
3B91HWA56M	Approval Year	1964		Application:NDA014214 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=014214	3/6/1964	DRUGS@FDA SUBMISSION
576O9IZ534	Approval Year	1980		Application:NDA018478 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018478	6/12/1980	DRUGS@FDA SUBMISSION
P3CTH044XJ	Approval Year	1977		Application:NDA017535 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017535	2/1/1977	DRUGS@FDA SUBMISSION
S2F83W92TK	Approval Year	1957		Application:NDA010997 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010997	8/16/1957	DRUGS@FDA SUBMISSION
7D0YB67S97	Approval Year	2005		Application:BLA125118 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125118	12/23/2005	DRUGS@FDA SUBMISSION
A14FB57V1D	Approval Year	1961		Application:NDA012827 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012827	8/11/1961	DRUGS@FDA SUBMISSION
207ZZ9QZ49	Approval Year	1955		Application:NDA010187 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010187	12/5/1955	DRUGS@FDA SUBMISSION
125OD7737X	Approval Year	1957		Application:NDA011011 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011011	7/16/1957	DRUGS@FDA SUBMISSION
4TI98Z838E	Approval Year	1954		Application:NDA009402 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009402	7/15/1954	DRUGS@FDA SUBMISSION
4ABT0J945J	Approval Year	1972		Application:ANDA080556 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=080556	6/20/1972	DRUGS@FDA SUBMISSION
1RTM4PAL0V	Approval Year	1954		Application:NDA009452 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009452	7/12/1954	DRUGS@FDA SUBMISSION
927AH8112L	Approval Year	1953		Application:NDA008693 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008693	2/6/1953	DRUGS@FDA SUBMISSION
R7GV3H6FQ4	Approval Year	1946		Application:NDA005856 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005856	1/25/1946	DRUGS@FDA SUBMISSION
95IK5KI84Z	Approval Year	1964		Application:ANDA060593 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060593	6/29/1964	DRUGS@FDA SUBMISSION
44RAL3456C	Approval Year	1943		Application:NDA005378 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005378	12/31/1943	DRUGS@FDA SUBMISSION
0M3S43XK27	Approval Year	1960		Application:NDA012427 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012427	10/26/1960	DRUGS@FDA SUBMISSION
K0U68Q2TXA	Approval Year	1950		Application:NDA007504 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007504	7/3/1950	DRUGS@FDA SUBMISSION
142M471B3J	Approval Year	2013		Application:NDA205764 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205764	7/5/2013	DRUGS@FDA SUBMISSION
5P4DHS6ENR	Approval Year	1958		Application:NDA011210 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011210	2/10/1958	DRUGS@FDA SUBMISSION
RMW9V5RW38	Approval Year	1980		Application:NDA018299 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018299	4/10/1980	DRUGS@FDA SUBMISSION
28X28X9OKV	Approval Year	2017		Application:BLA761069 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761069	5/1/2017	DRUGS@FDA SUBMISSION
O43472U9X8	Approval Year	2013		Application:BLA125486 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125486	11/1/2013	DRUGS@FDA SUBMISSION
4EQZ6YO2HI	Approval Year	2010		Application:BLA125320 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125320	6/1/2010	DRUGS@FDA SUBMISSION
704G17JK68	Approval Year	1962		Application:NDA013428 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013428	11/23/1962	DRUGS@FDA SUBMISSION
LGP81V5245	Approval Year	1963		Application:NDA013935 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013935	6/11/1963	DRUGS@FDA SUBMISSION
J2VZ07J96K	Approval Year	1958		Application:NDA050201 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050201	6/25/1958	DRUGS@FDA SUBMISSION
N0A3Z5XTC6	Approval Year	1960		Application:NDA012111 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012111	2/23/1960	DRUGS@FDA SUBMISSION
4B33BGI082	Approval Year	1973		Application:NDA016640 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016640	8/3/1973	DRUGS@FDA SUBMISSION
Z61I075U2W	Approval Year	1958		Application:ANDA060006 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060006	1/13/1958	DRUGS@FDA SUBMISSION
40S1VHN69B	Approval Year	1973		Application:NDA050443 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050443	7/31/1973	DRUGS@FDA SUBMISSION
67U96J8P35	Approval Year	1978		Application:NDA016053 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016053	1/26/1978	DRUGS@FDA SUBMISSION
